timestamp,uptime_seconds,elapsed_seconds,total_devices,active_clients,connected_devices,successful_publishes,failed_publishes,failed_devices,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,messages_per_second,bandwidth_mbps,avg_send_rate_per_device,avg_messages_per_device
2025-12-06T18:21:57.257329+00:00,30.03,30.025017,400,400,400,2400,0,0,23.1851,19.437,57.6351,98.1152,79.9333,0.100189,0.19983335896196164,6.0
2025-12-06T18:22:27.271531+00:00,60.04,60.039219,400,400,400,4800,0,0,22.6947,19.9409,48.0693,79.5366,79.9477,0.100368,0.1998693553958455,12.0
2025-12-06T18:22:57.305315+00:00,90.07,90.073003,400,400,400,7200,0,0,22.561,21.0474,46.9225,75.1119,79.9352,0.100507,0.1998379025955202,18.0
2025-12-06T18:23:27.317669+00:00,120.09,120.085357,400,400,400,9600,0,0,21.7681,19.6705,46.1426,62.0031,79.9431,0.100588,0.19985783945331487,24.0
2025-12-06T18:23:57.344543+00:00,150.11,150.112231,400,400,400,12000,0,0,22.095,20.0493,46.1155,60.4935,79.9402,0.100648,0.19985047054560132,30.0
2025-12-06T18:24:27.370019+00:00,180.14,180.137707,400,400,400,14400,0,0,22.9489,21.7025,46.6226,60.1982,79.9388,0.100677,0.19984710918963788,36.0
2025-12-06T18:24:57.395040+00:00,210.16,210.162728,400,400,400,16800,0,0,23.5265,22.6481,46.8399,63.7813,79.9381,0.100694,0.1998451409519199,42.0
2025-12-06T18:25:27.422451+00:00,240.19,240.190139,400,400,400,19200,0,0,23.4445,22.6165,47.0774,63.35,79.9367,0.100714,0.199841676264653,48.0
2025-12-06T18:25:57.452744+00:00,270.22,270.220432,400,400,400,21600,0,0,23.6733,23.4317,46.884,62.1911,79.9347,0.10073,0.1998368502349223,54.0
2025-12-06T18:26:27.477508+00:00,300.25,300.245196,400,400,400,24000,0,0,23.6669,23.061,47.2247,71.6265,79.9347,0.100744,0.19983666949328974,60.0
2025-12-06T18:26:57.486073+00:00,330.25,330.253761,400,400,400,26400,0,0,23.2001,22.2174,46.8286,68.0176,79.9385,0.100757,0.19984632362748475,66.0
2025-12-06T18:27:27.496887+00:00,360.26,360.264575,400,400,400,28800,0,0,23.2855,21.7025,48.4494,76.4355,79.9412,0.100764,0.19985312183414095,72.0
2025-12-06T18:27:57.518917+00:00,390.29,390.286605,400,400,400,31200,0,0,22.8156,20.8622,48.7197,74.7157,79.9413,0.100768,0.19985313100868526,78.0
2025-12-06T18:28:27.559661+00:00,420.33,420.327349,400,400,400,33600,0,0,22.7517,20.7334,48.8477,73.8381,79.9377,0.100762,0.19984424092280512,84.0
2025-12-06T18:28:57.595308+00:00,450.36,450.362996,400,400,400,36000,0,0,22.1597,19.7476,48.1557,72.0376,79.9355,0.100763,0.1998387984789052,90.0
