timestamp,uptime_seconds,elapsed_seconds,total_devices,active_clients,connected_devices,successful_publishes,failed_publishes,failed_devices,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,messages_per_second,bandwidth_mbps,avg_send_rate_per_device,avg_messages_per_device
2025-12-06T20:36:08.861873+00:00,30.02,30.022958,200,200,200,3000,0,0,27.8368,25.922,62.5008,93.9635,99.9235,0.125614,0.49961765925929086,15.0
2025-12-06T20:36:38.879846+00:00,60.04,60.040931,200,200,200,6000,0,0,23.8727,21.1665,51.8521,83.7247,99.9318,0.125858,0.49965914086175645,30.0
2025-12-06T20:37:08.893705+00:00,90.05,90.05479,200,200,200,9000,0,0,20.047,15.9442,48.1225,76.8629,99.9392,0.12596,0.4996957963035614,45.0
2025-12-06T20:37:38.900147+00:00,120.06,120.061232,200,200,200,11966,0,0,18.8738,14.5993,45.5405,68.0384,99.6658,0.125657,0.4983290526287453,59.83
2025-12-06T20:38:09.229078+00:00,150.39,150.390163,200,200,200,14984,0,0,17.7297,13.1526,43.7381,62.6322,99.6342,0.125626,0.49817088103029716,74.92
2025-12-06T20:38:39.238087+00:00,180.4,180.399172,200,200,200,17949,0,0,17.2032,12.5392,42.3432,58.8584,99.496,0.125464,0.49748011038542905,89.745
2025-12-06T20:39:09.263545+00:00,210.42,210.42463,200,200,200,20890,0,0,16.7299,11.955,41.3039,56.6845,99.2755,0.125237,0.4963772539364807,104.45
2025-12-06T20:39:45.212190+00:00,246.37,246.373275,200,200,200,24440,0,0,16.3698,11.6672,40.1539,54.7685,99.1991,0.125257,0.49599535501567693,122.2
2025-12-06T20:40:19.237692+00:00,280.4,280.398777,200,200,200,27829,0,0,15.9732,11.2844,39.5773,53.0181,99.2479,0.125403,0.4962396822436925,139.145
2025-12-06T20:40:49.269082+00:00,310.43,310.430167,200,200,200,30825,0,0,15.6624,10.9534,39.2752,52.5028,99.2977,0.125529,0.49648847433052473,154.125
