timestamp,uptime_seconds,elapsed_seconds,total_devices,active_clients,connected_devices,successful_publishes,failed_publishes,failed_devices,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,messages_per_second,bandwidth_mbps,avg_send_rate_per_device,avg_messages_per_device
2025-10-22T23:05:40.158103+00:00,30.04,30.038461,400,400,400,12000,0,0,7.7818,3.3953,28.8627,75.9434,399.4878,0.503038,0.9987196081716703,30.0
2025-10-22T23:06:10.160502+00:00,60.04,60.04086,400,400,400,23791,0,0,6.7048,3.4203,22.3347,63.1133,396.2468,0.499428,0.9906170564512233,59.4775
2025-10-22T23:06:40.169545+00:00,90.05,90.049903,400,400,400,35690,0,0,5.7693,3.159,17.9184,53.9017,396.3358,0.499729,0.9908394904101118,89.225
2025-10-22T23:07:10.185437+00:00,120.07,120.065795,400,400,400,47627,0,0,6.0813,3.3437,19.9448,50.8014,396.6742,0.50078,0.9916854338073554,119.0675
2025-10-22T23:07:40.197682+00:00,150.08,150.07804,400,400,400,59609,0,0,5.4507,3.0341,17.2337,45.8491,397.1867,0.501984,0.9929667258447672,149.0225
2025-10-22T23:08:10.256377+00:00,180.14,180.136735,400,400,400,71500,0,0,5.1557,2.9371,15.9624,39.8776,396.9207,0.502046,0.9923017645456936,178.75
2025-10-22T23:08:40.280023+00:00,210.16,210.160381,400,400,400,83441,0,0,4.9255,2.8614,15.0743,36.9559,397.0349,0.502467,0.9925871803591753,208.6025
2025-10-22T23:09:10.304887+00:00,240.19,240.185245,400,400,400,95404,0,0,4.842,2.8573,14.6155,35.0016,397.2101,0.502894,0.9930251960315047,238.51
2025-10-22T23:09:40.336129+00:00,270.22,270.216487,400,400,400,107300,0,0,4.8632,2.8528,14.6893,34.961,397.089,0.502877,0.9927225499012576,268.25
2025-10-22T23:10:10.371609+00:00,300.25,300.251967,400,400,400,119216,0,0,4.783,2.8289,14.4106,34.1508,397.0532,0.502963,0.992632964166393,298.04
2025-10-22T23:10:40.410927+00:00,330.29,330.291285,400,400,400,131200,0,0,4.6234,2.7596,13.7965,32.3802,397.2251,0.503284,0.9930628354302474,328.0
2025-10-22T23:11:10.456405+00:00,360.34,360.336763,400,400,400,143050,0,0,4.9374,2.7831,14.7176,36.745,396.9897,0.503075,0.9924743648762809,357.625
2025-10-22T23:11:40.509715+00:00,390.39,390.390073,400,400,400,155046,0,0,5.0742,2.8659,15.0782,37.6362,397.1566,0.503354,0.9928915379976888,387.615
2025-10-22T23:12:10.581382+00:00,420.46,420.46174,400,400,400,166914,0,0,5.0787,2.8828,15.1407,37.3645,396.9779,0.503197,0.9924446395526973,417.285
2025-10-22T23:12:40.638482+00:00,450.52,450.51884,400,400,400,178826,0,0,5.0974,2.9111,15.1733,37.3331,396.9335,0.503186,0.9923336391437038,447.065
2025-10-22T23:13:10.729698+00:00,480.61,480.610056,400,400,400,190805,0,0,5.0683,2.9151,14.9926,37.1529,397.0058,0.503328,0.9925146052291507,477.0125
2025-10-22T23:13:40.826970+00:00,510.71,510.707328,400,400,400,202805,0,0,5.163,2.9263,15.4646,38.8496,397.1061,0.503495,0.9927652731859763,507.0125
2025-10-22T23:14:10.917630+00:00,540.8,540.797988,400,400,400,214627,0,0,5.2344,2.9757,15.5814,39.1545,396.8709,0.503239,0.992177322967407,536.5675
2025-10-22T23:14:41.069685+00:00,570.95,570.950043,400,400,400,226599,0,0,5.2713,2.9824,15.8169,39.8296,396.8806,0.503284,0.9922015191090895,566.4975
2025-10-22T23:15:11.174736+00:00,601.06,601.055094,400,400,400,238539,0,0,5.1749,2.9405,15.4772,38.8911,396.8671,0.503301,0.9921677828754912,596.3475
2025-10-22T23:15:41.289253+00:00,631.17,631.169611,400,400,400,250508,0,0,5.2323,2.9498,15.5872,40.0681,396.8949,0.503357,0.992237251422423,626.27
2025-10-22T23:16:11.401311+00:00,661.28,661.281669,400,400,400,262508,0,0,5.1928,2.9709,15.278,39.2654,396.9685,0.503476,0.9924212794109677,656.27
2025-10-22T23:16:41.517905+00:00,691.4,691.398263,400,400,400,274232,0,0,5.2891,2.9857,15.8553,41.0705,396.6339,0.503074,0.9915847879415339,685.58
2025-10-22T23:17:11.651548+00:00,721.53,721.531906,400,400,400,286232,0,0,5.4649,3.0475,17.0677,41.709,396.7004,0.503182,0.9917510148192947,715.58
2025-10-22T23:17:41.778539+00:00,751.66,751.658897,400,400,400,298081,0,0,5.5886,3.0865,17.8051,43.6136,396.5642,0.50303,0.9914104695284409,745.2025
2025-10-22T23:18:11.999210+00:00,781.88,781.879568,400,400,400,310072,0,0,5.6831,3.1105,18.1451,45.8198,396.5726,0.503055,0.9914314578942931,775.18
2025-10-22T23:18:42.143416+00:00,812.02,812.023774,400,400,400,322072,0,0,5.6248,3.0886,17.9004,45.0059,396.6288,0.503145,0.9915719536556327,805.18
2025-10-22T23:19:12.295432+00:00,842.18,842.17579,400,400,400,333936,0,0,5.6646,3.1179,18.1469,45.5754,396.5158,0.503016,0.9912894788865872,834.84
2025-10-22T23:19:42.473606+00:00,872.35,872.353964,400,400,400,345810,0,0,5.7105,3.1245,18.5503,45.9633,396.4102,0.502895,0.9910254732332483,864.525
2025-10-22T23:20:12.640640+00:00,902.52,902.520998,400,400,400,357780,0,0,5.7351,3.1275,18.8498,46.4869,396.4229,0.502923,0.9910572739937515,894.45
2025-10-22T23:20:42.799682+00:00,932.68,932.68004,400,400,400,369780,0,0,5.8065,3.1434,19.1772,47.1942,396.4704,0.502994,0.991175923524642,924.45
2025-10-22T23:21:12.982713+00:00,962.86,962.863071,400,400,400,381722,0,0,5.7635,3.1374,18.9176,46.831,396.4447,0.50297,0.9911118504201103,954.305
2025-10-22T23:21:43.278394+00:00,993.16,993.158752,400,400,400,393644,0,0,5.7451,3.1151,18.8616,46.4239,396.3556,0.502874,0.9908889168204198,984.11
2025-10-22T23:22:13.337253+00:00,1023.22,1023.217611,400,400,400,405607,0,0,5.6895,3.0821,18.5756,46.3233,396.4035,0.50299,0.9910086467423008,1014.0175
2025-10-22T23:22:43.572905+00:00,1053.45,1053.453263,400,400,400,417607,0,0,5.7028,3.0807,18.6395,46.78,396.4172,0.503105,0.9910430169696098,1044.0175
2025-10-22T23:23:13.802716+00:00,1083.68,1083.683074,400,400,400,429606,0,0,5.7215,3.0767,18.6771,47.4977,396.4314,0.503214,0.9910785041937454,1074.015
2025-10-22T23:23:44.239403+00:00,1114.12,1114.119761,400,400,400,441363,0,0,6.0239,3.1087,19.9858,50.6972,396.154,0.502948,0.9903850004505935,1103.4075
2025-10-22T23:24:14.428881+00:00,1144.31,1144.309239,400,400,400,453284,0,0,5.9962,3.0991,19.8223,50.6394,396.1202,0.502991,0.9903004899185298,1133.21
2025-10-22T23:24:44.611036+00:00,1174.49,1174.491394,400,400,400,465284,0,0,5.9836,3.1043,19.6909,50.418,396.1579,0.503116,0.990394655884554,1163.21
2025-10-22T23:25:10.159647+00:00,1200.04,1200.040005,400,400,400,475416,0,0,5.972,3.0922,19.6391,50.3116,396.1668,0.503188,0.9904169819738634,1188.54
