timestamp,uptime_seconds,elapsed_seconds,total_devices,active_clients,connected_devices,successful_publishes,failed_publishes,failed_devices,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,messages_per_second,bandwidth_mbps,avg_send_rate_per_device,avg_messages_per_device
2025-12-06T20:36:08.865083+00:00,30.03,30.026259,400,400,400,6000,0,0,23.9512,23.6007,47.6801,69.8775,199.8251,0.251221,0.49956273274003266,15.0
2025-12-06T20:36:38.913127+00:00,60.07,60.074303,400,400,400,12000,0,0,23.7847,23.1564,46.834,71.3515,199.7526,0.251591,0.4993815741815598,30.0
2025-12-06T20:37:08.940732+00:00,90.1,90.101908,400,400,400,18000,0,0,21.9989,20.2251,45.3761,68.7926,199.7738,0.251775,0.4994344847836075,45.0
2025-12-06T20:37:38.948927+00:00,120.11,120.110103,400,400,400,23777,0,0,21.0613,18.7568,43.4762,65.4451,197.96,0.249554,0.4949000834675831,59.4425
2025-12-06T20:38:09.248435+00:00,150.41,150.409611,400,400,400,29740,0,0,21.2161,18.5397,44.9463,69.8007,197.7267,0.249278,0.49431681596463933,74.35
2025-12-06T20:38:39.262395+00:00,180.42,180.423571,400,400,400,35709,0,0,21.2267,18.1913,45.3347,72.4791,197.9176,0.249559,0.4947939978418895,89.2725
2025-12-06T20:39:09.330932+00:00,210.49,210.492108,400,400,400,41674,0,0,20.7094,17.4917,44.0776,69.4008,197.9837,0.249728,0.4949591744313759,104.185
2025-12-06T20:39:45.211332+00:00,246.37,246.372508,400,400,400,48788,0,0,20.2707,16.9289,43.0645,67.7349,198.0253,0.250014,0.4950633534160394,121.97
2025-12-06T20:40:19.245504+00:00,280.41,280.40668,400,400,400,55480,0,0,20.0183,16.5106,42.4876,67.4973,197.8555,0.249975,0.49463871545428234,138.7
2025-12-06T20:40:49.315546+00:00,310.48,310.476722,400,400,400,61420,0,0,19.8487,16.1922,42.2077,66.2109,197.8248,0.25004,0.4945620367635806,153.55
2025-12-06T20:41:19.383038+00:00,340.54,340.544214,400,400,400,67407,0,0,19.7193,16.0751,41.7297,64.4323,197.9391,0.250296,0.4948476381983104,168.5175
2025-12-06T20:41:55.214419+00:00,376.38,376.375595,400,400,400,74513,0,0,19.4283,15.5814,41.3523,62.5803,197.9751,0.25043,0.49493777618604634,186.2825
2025-12-06T20:42:25.304646+00:00,406.47,406.465822,400,400,400,80464,0,0,19.417,15.6043,41.1685,60.9423,197.9601,0.250479,0.49490015915778524,201.16
2025-12-06T20:42:55.423509+00:00,436.58,436.584685,400,400,400,86387,0,0,19.4966,15.7317,41.2249,60.6003,197.87,0.250425,0.4946749334553502,215.9675
2025-12-06T20:43:31.210993+00:00,472.37,472.372169,400,400,400,93479,0,0,19.5092,15.8244,41.2264,59.5437,197.8927,0.250511,0.49473172920989766,233.6975
2025-12-06T20:44:07.213233+00:00,508.37,508.374409,400,400,400,100578,0,0,19.5545,15.9869,41.0651,58.1911,197.8424,0.250498,0.494605935209457,251.445
2025-12-06T20:44:37.337258+00:00,538.5,538.498434,400,400,400,106577,0,0,19.5841,16.0749,41.027,57.33,197.9152,0.250628,0.4947878827071947,266.4425
2025-12-06T20:45:07.369701+00:00,568.53,568.530877,400,400,400,112482,0,0,19.5548,16.0452,41.0229,56.8963,197.8468,0.250576,0.4946169352909217,281.205
2025-12-06T20:45:43.218821+00:00,604.38,604.379997,400,400,400,119561,0,0,19.62,16.1874,41.0076,55.9561,197.8242,0.250582,0.4945605438361323,298.9025
2025-12-06T20:46:19.217106+00:00,640.38,640.378282,400,400,400,126680,0,0,19.5267,16.0482,40.8691,55.3216,197.8206,0.25061,0.4945514376454135,316.7
2025-12-06T20:46:49.264560+00:00,670.43,670.425736,400,400,400,132651,0,0,19.428,15.8923,40.7674,54.672,197.8608,0.250686,0.4946521026752469,331.6275
2025-12-06T20:47:19.324096+00:00,700.49,700.485272,400,400,400,138623,0,0,19.2259,15.5092,40.6696,54.207,197.8957,0.250749,0.4947391670498962,346.5575
2025-12-06T20:47:55.211366+00:00,736.37,736.372542,400,400,400,145648,0,0,19.1699,15.4182,40.5482,53.7264,197.7912,0.250642,0.4944779703640824,364.12
2025-12-06T20:48:25.377598+00:00,766.54,766.538774,400,400,400,151645,0,0,19.1879,15.4423,40.5707,53.8925,197.8308,0.250708,0.49457706884374775,379.1125
2025-12-06T20:48:55.433748+00:00,796.59,796.594924,400,400,400,157600,0,0,19.1777,15.4181,40.5052,53.6077,197.8421,0.250745,0.49460521041432093,394.0
2025-12-06T20:49:31.210604+00:00,832.37,832.37178,400,400,400,164711,0,0,19.2941,15.6014,40.6818,54.0916,197.8815,0.250809,0.4947038209296332,411.7775
2025-12-06T20:50:07.209595+00:00,868.37,868.370771,400,400,400,171723,0,0,19.2923,15.5847,40.688,54.0153,197.7531,0.250666,0.4943827156982924,429.3075
2025-12-06T20:50:37.284017+00:00,898.45,898.445193,400,400,400,177687,0,0,19.2772,15.542,40.7077,54.1668,197.7717,0.250702,0.49442915768374535,444.2175
2025-12-06T20:51:07.433920+00:00,928.6,928.595096,400,400,400,183687,0,0,19.3398,15.6308,40.844,54.4915,197.8117,0.250765,0.4945293185136528,459.2175
2025-12-06T20:51:43.210531+00:00,964.37,964.371707,400,400,400,190714,0,0,19.4953,15.8724,40.9817,54.6046,197.7598,0.25071,0.49439961431800905,476.785
2025-12-06T20:52:19.212344+00:00,1000.37,1000.37352,400,400,400,197820,0,0,19.5051,15.8829,41.0433,54.9896,197.7461,0.250706,0.49436534465646387,494.55
2025-12-06T20:52:49.386618+00:00,1030.55,1030.547794,400,400,400,203820,0,0,19.5071,15.8465,41.1264,55.3278,197.7783,0.250755,0.49444577240053744,509.55
2025-12-06T20:53:19.492196+00:00,1060.65,1060.653372,400,400,400,209763,0,0,19.4939,15.7888,41.1715,55.4173,197.7677,0.250752,0.49441930214313223,524.4075
2025-12-06T20:53:55.212704+00:00,1096.37,1096.37388,400,400,400,216836,0,0,19.4953,15.8147,41.1763,55.074,197.7756,0.250775,0.49443899557329835,542.09
2025-12-06T20:54:25.335235+00:00,1126.5,1126.496411,400,400,400,222786,0,0,19.5032,15.7885,41.2302,55.4463,197.7689,0.250775,0.4944223475204662,556.965
2025-12-06T20:54:55.404289+00:00,1156.57,1156.565465,400,400,400,228728,0,0,19.5199,15.8056,41.2415,55.3191,197.7649,0.250781,0.4944121342928047,571.82
2025-12-06T20:55:31.211715+00:00,1192.37,1192.372891,400,400,400,235794,0,0,19.537,15.8287,41.2401,55.4478,197.7519,0.250774,0.4943797401378526,589.485
2025-12-06T20:56:07.211630+00:00,1228.37,1228.372806,400,400,400,242901,0,0,19.5277,15.8489,41.2014,55.1639,197.7421,0.250769,0.4943552128750072,607.2525
2025-12-06T20:56:37.369015+00:00,1258.53,1258.530191,400,400,400,248895,0,0,19.6035,15.9623,41.2445,55.3317,197.7664,0.250807,0.49441602946814006,622.2375
2025-12-06T20:57:07.543307+00:00,1288.7,1288.704483,400,400,400,254818,0,0,19.6191,15.9868,41.279,55.4719,197.7319,0.25077,0.4943297772325667,637.045
2025-12-06T20:57:43.209738+00:00,1324.37,1324.370914,400,400,400,261867,0,0,19.6683,16.015,41.3071,55.4973,197.7294,0.250776,0.4943233750299653,654.6675
2025-12-06T20:58:19.213394+00:00,1360.37,1360.37457,400,400,400,268988,0,0,19.6482,16.0161,41.2789,55.3663,197.7308,0.250785,0.49432708816366655,672.47
2025-12-06T20:58:49.440402+00:00,1390.6,1390.601578,400,400,400,274988,0,0,19.6685,16.0399,41.2762,55.5794,197.7475,0.250811,0.4943687759859568,687.47
2025-12-06T20:59:19.624936+00:00,1420.79,1420.786112,400,400,400,280962,0,0,19.6688,16.0497,41.2277,55.3985,197.7511,0.25082,0.4943777209443894,702.405
2025-12-06T20:59:55.210555+00:00,1456.37,1456.371731,400,400,400,287960,0,0,19.7023,16.0473,41.2572,55.7584,197.7242,0.25079,0.4943106108669724,719.9
2025-12-06T21:00:25.414106+00:00,1486.58,1486.575282,400,400,400,293960,0,0,19.7801,16.1356,41.3124,56.5116,197.7431,0.250819,0.4943577421866483,734.9
2025-12-06T21:00:55.527283+00:00,1516.69,1516.688459,400,400,400,299862,0,0,19.8052,16.1889,41.2898,56.3736,197.7084,0.250779,0.49427092001100276,749.655
2025-12-06T21:01:31.211714+00:00,1552.37,1552.37289,400,400,400,306880,0,0,19.8348,16.2324,41.3223,56.373,197.6845,0.250755,0.4942111556714959,767.2
2025-12-06T21:02:07.211288+00:00,1588.37,1588.372464,400,400,400,314031,0,0,19.8324,16.249,41.302,56.2451,197.7061,0.250788,0.49426536772297003,785.0775
2025-12-06T21:02:37.427336+00:00,1618.59,1618.588512,400,400,400,319972,0,0,19.8106,16.2251,41.2666,56.1817,197.6858,0.250768,0.4942145542671441,799.93
2025-12-06T21:03:07.575038+00:00,1648.74,1648.736214,400,400,400,325972,0,0,19.8601,16.2597,41.302,56.4455,197.7102,0.250801,0.4942755506187966,814.93
2025-12-06T21:03:43.211926+00:00,1684.37,1684.373102,400,400,400,332972,0,0,19.8956,16.3066,41.3128,56.5549,197.683,0.25077,0.494207606979466,832.43
2025-12-06T21:04:19.212748+00:00,1720.37,1720.373924,400,400,400,340102,0,0,19.8963,16.3053,41.3379,56.5034,197.6907,0.250784,0.49422685855589615,850.255
2025-12-06T21:04:49.383709+00:00,1750.54,1750.544885,400,400,400,346033,0,0,19.9245,16.3606,41.3562,56.4431,197.6716,0.250762,0.49417898816116335,865.0825
2025-12-06T21:05:19.536913+00:00,1780.7,1780.698089,400,400,400,352014,0,0,20.0241,16.418,41.4727,57.6456,197.6831,0.250779,0.4942078645651874,880.035
2025-12-06T21:05:55.216434+00:00,1816.38,1816.37761,400,400,400,359010,0,0,20.0192,16.432,41.4401,57.4423,197.6516,0.250743,0.4941290814523969,897.525
2025-12-06T21:06:25.484159+00:00,1846.65,1846.645335,400,400,400,364968,0,0,20.0341,16.4549,41.492,58.0024,197.6384,0.250729,0.4940959602294178,912.42
2025-12-06T21:06:55.702648+00:00,1876.86,1876.863824,400,400,400,370965,0,0,20.0297,16.4599,41.4908,57.7788,197.6515,0.250751,0.49412881645482665,927.4125
2025-12-06T21:07:31.211429+00:00,1912.37,1912.372605,400,400,400,378038,0,0,20.0731,16.5708,41.4837,57.5374,197.6801,0.25079,0.4942002398115298,945.095
2025-12-06T21:08:07.209784+00:00,1948.37,1948.37096,400,400,400,385038,0,0,20.1092,16.6095,41.519,57.9279,197.6205,0.250716,0.4940511944398925,962.595
2025-12-06T21:08:37.462523+00:00,1978.62,1978.623699,400,400,400,391028,0,0,20.1038,16.6247,41.4919,57.6715,197.6263,0.250726,0.4940656480027332,977.57
2025-12-06T21:09:07.714129+00:00,2008.88,2008.875305,400,400,400,397018,0,0,20.1631,16.746,41.5476,57.6574,197.632,0.250737,0.49407994489732654,992.545
2025-12-06T21:09:43.215285+00:00,2044.38,2044.376461,400,400,400,403981,0,0,20.2053,16.7554,41.6425,58.4338,197.606,0.250725,0.49401493280057873,1009.9525
2025-12-06T21:10:19.210820+00:00,2080.37,2080.371996,400,400,400,411131,0,0,20.3174,16.8549,41.8703,59.6632,197.6238,0.250775,0.49405947685136986,1027.8275
2025-12-06T21:10:49.387807+00:00,2110.55,2110.548983,400,400,400,417073,0,0,20.3505,16.9021,41.9318,60.0551,197.6135,0.250788,0.49403378381576274,1042.6825
2025-12-06T21:11:19.588855+00:00,2140.75,2140.750031,400,400,400,423073,0,0,20.3392,16.8875,41.902,59.8203,197.6284,0.25083,0.49407099599850474,1057.6825
2025-12-06T21:11:55.216048+00:00,2176.38,2176.377224,400,400,400,430039,0,0,20.3362,16.8952,41.8866,59.7081,197.594,0.250814,0.4939849067268129,1075.0975
2025-12-06T21:12:25.505938+00:00,2206.67,2206.667114,400,400,400,436026,0,0,20.3187,16.872,41.882,59.6851,197.5948,0.250838,0.4939870599802667,1090.065
2025-12-06T21:12:55.718443+00:00,2236.88,2236.879619,400,400,400,442026,0,0,20.3024,16.8453,41.8627,59.5337,197.6083,0.250876,0.49402077367669023,1105.065
2025-12-06T21:13:31.209854+00:00,2272.37,2272.37103,400,400,400,449040,0,0,20.3016,16.8535,41.8353,59.3433,197.6086,0.250901,0.49402143627926826,1122.6
2025-12-06T21:14:07.212618+00:00,2308.37,2308.373794,400,400,400,456124,0,0,20.3333,16.8555,41.9049,59.9717,197.5954,0.250908,0.4939884532409485,1140.31
2025-12-06T21:14:37.540520+00:00,2338.7,2338.701696,400,400,400,462124,0,0,20.3495,16.8829,41.9276,60.0888,197.5985,0.250933,0.49399630657299526,1155.31
2025-12-06T21:15:07.759177+00:00,2368.92,2368.920353,400,400,400,468101,0,0,20.3468,16.8974,41.9007,59.8873,197.601,0.250957,0.49400246762960714,1170.2525
2025-12-06T21:15:43.212301+00:00,2404.37,2404.373477,400,400,400,475099,0,0,20.3072,16.8401,41.8621,59.6392,197.5978,0.250976,0.49399459416845,1187.7475
2025-12-06T21:16:19.211434+00:00,2440.37,2440.37261,400,400,400,482157,0,0,20.3683,16.9248,41.9468,60.1502,197.5752,0.250969,0.49393789090265194,1205.3925
2025-12-06T21:16:49.551341+00:00,2470.71,2470.712517,400,400,400,488157,0,0,20.4342,16.9855,42.043,60.7927,197.5774,0.250989,0.4939435452740696,1220.3925
2025-12-06T21:17:19.796518+00:00,2500.96,2500.957694,400,400,400,494157,0,0,20.4252,16.972,42.047,60.663,197.5871,0.251018,0.4939677720114205,1235.3925
2025-12-06T21:17:55.211571+00:00,2536.37,2536.372747,400,400,400,501157,0,0,20.423,16.9717,42.031,60.5213,197.5881,0.251039,0.49397017906059376,1252.8925
2025-12-06T21:18:25.532686+00:00,2566.69,2566.693862,400,400,400,507138,0,0,20.4224,16.9753,42.0197,60.475,197.5841,0.25105,0.4939603506169915,1267.845
2025-12-06T21:18:55.817717+00:00,2596.98,2596.978893,400,400,400,513137,0,0,20.4212,16.9823,42.0064,60.2856,197.59,0.251075,0.4939749427528366,1282.8425
2025-12-06T21:19:31.211185+00:00,2632.37,2632.372361,400,400,400,520095,0,0,20.4428,17.0161,42.0196,60.4026,197.5765,0.251076,0.49394132808249763,1300.2375
2025-12-06T21:20:07.211800+00:00,2668.37,2668.372976,400,400,400,527189,0,0,20.4497,17.0323,42.0511,60.4606,197.5695,0.251087,0.49392364255453314,1317.9725
2025-12-06T21:20:37.571696+00:00,2698.73,2698.732872,400,400,400,533189,0,0,20.4538,17.0438,42.0808,60.4903,197.5701,0.251103,0.49392532096448266,1332.9725
2025-12-06T21:21:07.827188+00:00,2728.99,2728.988364,400,400,400,539189,0,0,20.4993,17.1273,42.1299,60.3873,197.5783,0.251127,0.49394585839282096,1347.9725
2025-12-06T21:21:43.211985+00:00,2764.37,2764.373161,400,400,400,546099,0,0,20.5215,17.1609,42.151,60.5728,197.5489,0.251108,0.4938723611055924,1365.2475
2025-12-06T21:22:19.213311+00:00,2800.37,2800.374487,400,400,400,553260,0,0,20.5402,17.171,42.1895,60.5984,197.5664,0.251146,0.4939160838741065,1383.15
2025-12-06T21:22:49.564341+00:00,2830.73,2830.725517,400,400,400,559260,0,0,20.5438,17.1983,42.1499,60.4931,197.5677,0.251161,0.49391931206447665,1398.15
2025-12-06T21:23:25.209387+00:00,2866.37,2866.370563,400,400,400,566196,0,0,20.5216,17.1588,42.1477,60.4471,197.5306,0.25113,0.4938265897199699,1415.49
2025-12-06T21:24:01.211979+00:00,2902.37,2902.373155,400,400,400,573347,0,0,20.5761,17.179,42.2718,61.2649,197.5442,0.251162,0.49386051463806346,1433.3675
2025-12-06T21:24:31.501447+00:00,2932.66,2932.662623,400,400,400,579347,0,0,20.5925,17.1912,42.3196,61.3257,197.5498,0.251182,0.4938745727656788,1448.3675
2025-12-06T21:25:01.794612+00:00,2962.96,2962.955788,400,400,400,585347,0,0,20.6124,17.2091,42.4017,61.3115,197.5551,0.2512,0.49388772722382585,1463.3675
2025-12-06T21:25:37.210123+00:00,2998.37,2998.371299,400,400,400,592274,0,0,20.6011,17.1746,42.4384,61.5728,197.5319,0.251185,0.49382976701178727,1480.685
2025-12-06T21:26:13.213782+00:00,3034.37,3034.374958,400,400,400,599415,0,0,20.5864,17.148,42.4172,61.4833,197.5415,0.251211,0.49385376584695634,1498.5375
2025-12-06T21:26:49.210683+00:00,3070.37,3070.371859,400,400,400,606560,0,0,20.6243,17.186,42.4489,61.534,197.5526,0.251238,0.4938815458313514,1516.4
2025-12-06T21:27:19.590854+00:00,3100.75,3100.75203,400,400,400,612530,0,0,20.6151,17.1591,42.4486,61.5159,197.5424,0.251237,0.49385600176483635,1531.325
2025-12-06T21:27:49.875741+00:00,3131.04,3131.036917,400,400,400,618451,0,0,20.6167,17.1616,42.416,61.4187,197.5227,0.251223,0.49380685727634943,1546.1275
2025-12-06T21:28:26.211637+00:00,3167.37,3167.372813,400,400,400,625634,0,0,20.6503,17.1949,42.4786,61.7632,197.5246,0.251239,0.49381146216209565,1564.085
2025-12-06T21:29:02.210449+00:00,3203.37,3203.371625,400,400,400,632789,0,0,20.6728,17.2078,42.5374,62.1169,197.5384,0.251269,0.4938460738222965,1581.9725
2025-12-06T21:29:32.477269+00:00,3233.64,3233.638445,400,400,400,638764,0,0,20.6789,17.2128,42.5645,62.179,197.5372,0.251278,0.49384308949852307,1596.91
2025-12-06T21:30:02.721857+00:00,3263.88,3263.883033,400,400,400,644641,0,0,20.6816,17.2165,42.5876,62.2446,197.5074,0.251251,0.4937684603601419,1611.6025
2025-12-06T21:30:38.210330+00:00,3299.37,3299.371506,400,400,400,651684,0,0,20.6777,17.1919,42.6412,62.5274,197.5176,0.251275,0.49379404442247127,1629.21
2025-12-06T21:31:14.210605+00:00,3335.37,3335.371781,400,400,400,658863,0,0,20.6522,17.1574,42.5908,62.3707,197.5381,0.251312,0.4938452466927554,1647.1575
2025-12-06T21:31:44.465357+00:00,3365.63,3365.626533,400,400,400,664801,0,0,20.63,17.1246,42.5723,62.2741,197.5267,0.251307,0.4938166738656383,1662.0025
2025-12-06T21:32:14.743018+00:00,3395.9,3395.904194,400,400,400,670779,0,0,20.6179,17.0971,42.5467,62.2528,197.5259,0.251314,0.49381472627021933,1676.9475
2025-12-06T21:32:50.222275+00:00,3431.38,3431.383451,400,400,400,677789,0,0,20.609,17.1004,42.5241,62.3189,197.5265,0.251327,0.4938161310727846,1694.4725
2025-12-06T21:33:20.675549+00:00,3461.84,3461.836725,400,400,400,683789,0,0,20.6009,17.0894,42.5298,62.2314,197.522,0.25133,0.4938050623979096,1709.4725
2025-12-06T21:33:51.094053+00:00,3492.26,3492.255229,400,400,400,689789,0,0,20.5719,17.0404,42.5059,62.1937,197.5196,0.251336,0.49379910313536823,1724.4725
2025-12-06T21:34:27.211485+00:00,3528.37,3528.372661,400,400,400,696989,0,0,20.5892,17.0403,42.5792,62.6889,197.5384,0.25137,0.4938459361903553,1742.4725
