timestamp,halow_rssi_dbm,halow_noise_dbm,halow_tx_rate_mbps,halow_rx_rate_mbps,halow_tx_bytes,halow_rx_bytes,halow_retries,halow_drops
2025-12-03T22:16:37.447525,-28.0,-80.0,15.4,,309680,53678,,1
2025-12-03T22:16:40.535468,-26.0,-80.0,15.4,,309852,53678,,1
2025-12-03T22:16:43.688317,-26.0,-80.0,15.4,,309852,53678,,1
2025-12-03T22:16:46.529638,-26.0,-82.0,15.4,,309852,53678,,1
2025-12-03T22:16:49.386840,-26.0,-84.0,15.4,,309852,53678,,1
2025-12-03T22:16:52.237891,-26.0,-80.0,15.4,,309852,53678,,1
2025-12-03T22:16:55.576182,-26.0,-82.0,15.4,,309852,53678,,1
2025-12-03T22:16:58.435199,-26.0,-82.0,15.4,,309852,53678,,1
2025-12-03T22:17:01.283228,-26.0,-82.0,15.4,,309852,53678,,1
2025-12-03T22:17:04.167449,-26.0,-80.0,15.4,,309852,53678,,1
2025-12-03T22:17:07.826957,-28.0,-82.0,15.4,,310024,53678,,1
2025-12-03T22:17:10.739634,-30.0,-82.0,12.5,,310110,53678,,1
2025-12-03T22:17:13.624331,-30.0,-80.0,12.5,,310110,53678,,1
2025-12-03T22:17:16.507003,-32.0,-82.0,12.5,,310110,53768,,1
2025-12-03T22:17:19.784425,-32.0,-82.0,12.5,,310110,53768,,1
2025-12-03T22:17:22.722966,-31.0,-84.0,13.9,,310196,53810,,1
2025-12-03T22:17:26.031180,-31.0,-82.0,13.9,,310196,53810,,1
2025-12-03T22:17:28.972304,-31.0,-80.0,13.9,,310196,53900,,1
2025-12-03T22:17:32.092187,-33.0,-80.0,15.4,,310320,53982,,1
2025-12-03T22:17:35.126012,-33.0,-84.0,15.4,,310320,53982,,1
2025-12-03T22:17:38.100397,-33.0,-80.0,15.4,,310406,54024,,1
2025-12-03T22:17:41.173073,-35.0,-76.0,15.4,,310492,54024,,1
2025-12-03T22:17:44.146073,-33.0,-80.0,15.4,,310664,54024,,1
2025-12-03T22:17:47.455305,-33.0,-84.0,15.4,,310788,54106,,1
2025-12-03T22:17:50.384884,-33.0,-84.0,15.4,,310788,54106,,1
2025-12-03T22:17:53.563912,-33.0,-80.0,15.4,,310788,54106,,1
2025-12-03T22:17:56.509859,-33.0,-80.0,15.4,,310788,54106,,1
2025-12-03T22:18:00.068564,-33.0,-80.0,15.4,,310788,54106,,1
2025-12-03T22:18:03.087493,-33.0,-80.0,15.4,,310788,54106,,1
2025-12-03T22:18:06.050233,-33.0,-82.0,15.4,,310788,54106,,1
2025-12-03T22:18:08.966629,-33.0,-80.0,15.4,,310874,54106,,1
2025-12-03T22:18:12.520742,-32.0,-82.0,12.5,,311046,54106,,1
2025-12-03T22:18:15.478518,-32.0,-82.0,12.5,,311046,54106,,1
2025-12-03T22:18:18.458368,-32.0,-80.0,12.5,,311046,54106,,1
2025-12-03T22:18:21.427654,-32.0,-80.0,12.5,,311046,54106,,1
2025-12-03T22:18:24.994487,-32.0,-80.0,12.5,,311046,54106,,1
2025-12-03T22:18:27.957415,-32.0,-84.0,12.5,,311046,54106,,1
2025-12-03T22:18:30.838179,-32.0,-84.0,12.5,,311046,54106,,1
2025-12-03T22:18:33.798810,-32.0,-82.0,12.5,,311046,54106,,1
2025-12-03T22:18:37.062457,-32.0,-82.0,12.5,,311046,54106,,1
2025-12-03T22:18:39.940999,-32.0,-82.0,15.4,,311218,54106,,1
2025-12-03T22:18:42.891399,-33.0,-82.0,15.4,,311304,54106,,1
2025-12-03T22:18:45.781498,-33.0,-82.0,15.4,,311304,54106,,1
2025-12-03T22:18:48.751754,-32.0,-82.0,15.4,,311390,54106,,1
2025-12-03T22:18:51.995836,-33.0,-80.0,15.4,,311562,54120,,1
2025-12-03T22:18:54.871963,-33.0,-82.0,15.4,,311562,54120,,1
2025-12-03T22:18:57.870206,-33.0,-80.0,15.4,,311562,54120,,1
2025-12-03T22:19:00.830337,-33.0,-82.0,15.4,,311562,54120,,1
2025-12-03T22:19:04.400904,-33.0,-82.0,15.4,,311562,54120,,1
2025-12-03T22:19:07.266079,-33.0,-82.0,15.4,,311562,54120,,1
2025-12-03T22:19:10.105220,-33.0,-82.0,15.4,,311562,54120,,1
2025-12-03T22:19:13.056123,-33.0,-82.0,15.4,,311562,54120,,1
