timestamp,halow_rssi_dbm,halow_noise_dbm,halow_tx_rate_mbps,halow_rx_rate_mbps,halow_tx_bytes,halow_rx_bytes,halow_retries,halow_drops
2025-12-05T14:20:43.128386,-33.0,-82.0,15.4,,2729456,305370,,2
2025-12-05T14:20:46.158717,-33.0,-82.0,15.4,,2729456,305370,,2
2025-12-05T14:20:49.665005,-33.0,-82.0,15.4,,2729456,305370,,2
2025-12-05T14:20:52.605904,-30.0,-82.0,15.4,,2729714,305370,,2
2025-12-05T14:20:55.523723,-30.0,-82.0,15.4,,2729714,305370,,2
2025-12-05T14:20:58.458538,-30.0,-82.0,15.4,,2729714,305370,,2
2025-12-05T14:21:01.599161,-30.0,-80.0,15.4,,2729714,305370,,2
2025-12-05T14:21:04.483742,-30.0,-80.0,15.4,,2729714,305370,,2
2025-12-05T14:21:07.402160,-30.0,-82.0,15.4,,2729800,305370,,2
2025-12-05T14:21:10.376887,-31.0,-80.0,15.4,,2729972,305370,,2
2025-12-05T14:21:13.341087,-31.0,-80.0,15.4,,2729972,305370,,2
2025-12-05T14:21:16.701137,-31.0,-80.0,15.4,,2729972,305370,,2
2025-12-05T14:21:19.733467,-31.0,-80.0,15.4,,2729972,305370,,2
2025-12-05T14:21:22.694262,-31.0,-80.0,15.4,,2729972,305370,,2
2025-12-05T14:21:25.640451,-31.0,-82.0,15.4,,2729972,305370,,2
2025-12-05T14:21:29.209034,-30.0,-84.0,15.4,,2730316,305370,,2
2025-12-05T14:21:32.116053,-30.0,-82.0,15.4,,2730488,305370,,2
2025-12-05T14:21:35.000808,-30.0,-80.0,15.4,,2730488,305370,,2
2025-12-05T14:21:37.973334,-30.0,-82.0,15.4,,2730488,305370,,2
2025-12-05T14:21:41.460638,-30.0,-84.0,15.4,,2730488,305370,,2
2025-12-05T14:21:44.370350,-30.0,-84.0,15.4,,2730488,305370,,2
2025-12-05T14:21:47.315678,-30.0,-82.0,15.4,,2730488,305370,,2
2025-12-05T14:21:50.183193,-30.0,-80.0,15.4,,2730488,305370,,2
2025-12-05T14:21:53.679627,-30.0,-80.0,15.4,,2730488,305370,,2
2025-12-05T14:21:56.634201,-30.0,-82.0,15.4,,2730488,305370,,2
2025-12-05T14:21:59.580474,-30.0,-82.0,15.4,,2730488,305370,,2
2025-12-05T14:22:02.552760,-30.0,-80.0,15.4,,2730488,305370,,2
2025-12-05T14:22:05.697646,-30.0,-80.0,15.4,,2730488,305370,,2
2025-12-05T14:22:09.205267,-30.0,-82.0,15.4,,2730488,305370,,2
2025-12-05T14:22:12.269864,-31.0,-84.0,15.4,,2730660,305370,,2
2025-12-05T14:22:15.233820,-30.0,-82.0,15.4,,2730746,305370,,2
2025-12-05T14:22:18.186407,-30.0,-80.0,15.4,,2730746,305370,,2
2025-12-05T14:22:21.648433,-30.0,-74.0,15.4,,2730746,305370,,2
2025-12-05T14:22:24.533129,-30.0,-82.0,15.4,,2730746,305370,,2
2025-12-05T14:22:27.442147,-30.0,-72.0,15.4,,2730746,305370,,2
2025-12-05T14:22:30.384436,-30.0,-80.0,15.4,,2730832,305370,,2
2025-12-05T14:22:33.894607,-32.0,-82.0,13.9,,2731176,305370,,2
2025-12-05T14:22:36.833192,-31.0,-82.0,13.9,,2731262,305370,,2
2025-12-05T14:22:39.717060,-31.0,-82.0,13.9,,2731348,305370,,2
2025-12-05T14:22:42.657179,-30.0,-82.0,13.9,,2731520,305370,,2
2025-12-05T14:22:46.196776,-30.0,-82.0,13.9,,2731520,305370,,2
2025-12-05T14:22:49.228268,-30.0,-82.0,13.9,,2731520,305370,,2
2025-12-05T14:22:52.197684,-30.0,-80.0,13.9,,2731520,305370,,2
2025-12-05T14:22:55.171094,-30.0,-82.0,13.9,,2731520,305370,,2
2025-12-05T14:22:58.374769,-30.0,-80.0,13.9,,2731520,305370,,2
2025-12-05T14:23:01.419355,-30.0,-80.0,13.9,,2731606,305370,,2
2025-12-05T14:23:04.338859,-30.0,-84.0,13.9,,2731778,305370,,2
2025-12-05T14:23:07.248137,-30.0,-80.0,13.9,,2731778,305460,,2
2025-12-05T14:23:10.195925,-33.0,-80.0,13.9,,2731864,305502,,2
2025-12-05T14:23:13.467017,-33.0,-82.0,13.9,,2731864,305502,,2
2025-12-05T14:23:16.362765,-33.0,-82.0,13.9,,2731864,305502,,2
2025-12-05T14:23:19.322019,-32.0,-82.0,13.9,,2731950,305502,,2
2025-12-05T14:23:22.256002,-30.0,-80.0,13.9,,2732436,305666,,2
2025-12-05T14:23:25.715231,-30.0,-82.0,13.9,,2732436,305666,,2
2025-12-05T14:23:28.709267,-30.0,-82.0,13.9,,2732522,305708,,2
2025-12-05T14:23:31.643392,-30.0,-80.0,13.9,,2732522,305708,,2
2025-12-05T14:23:34.649269,-30.0,-80.0,13.9,,2732694,305708,,2
2025-12-05T14:23:38.399484,-30.0,-80.0,13.9,,2732780,305708,,2
2025-12-05T14:23:41.322951,-30.0,-82.0,13.9,,2732952,305708,,2
2025-12-05T14:23:44.200943,-30.0,-82.0,13.9,,2733038,305708,,2
