timestamp,uptime_seconds,elapsed_seconds,total_devices,active_clients,connected_devices,successful_publishes,failed_publishes,failed_devices,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,messages_per_second,bandwidth_mbps,avg_send_rate_per_device,avg_messages_per_device
2025-10-22T23:05:40.128942+00:00,30.01,30.009342,400,400,400,11995,0,0,9.9313,3.5207,49.8552,96.7043,399.7089,0.503339,0.9992721599827147,29.9875
2025-10-22T23:06:10.131553+00:00,60.01,60.011953,400,400,400,23747,0,0,7.8704,3.524,27.3995,76.7604,395.7045,0.498767,0.9892612560034499,59.3675
2025-10-22T23:06:40.140067+00:00,90.02,90.020467,400,400,400,35688,0,0,6.5391,3.256,20.527,69.574,396.4432,0.499845,0.9911079443744721,89.22
2025-10-22T23:07:10.155578+00:00,120.04,120.035978,400,400,400,47621,0,0,6.6015,3.423,20.4772,63.7139,396.7227,0.500834,0.9918068064559777,119.0525
2025-10-22T23:07:40.167136+00:00,150.05,150.047536,400,400,400,59576,0,0,5.8733,3.1353,17.8152,57.2595,397.0475,0.50184,0.9926187658289837,148.94
2025-10-22T23:08:10.183801+00:00,180.06,180.064201,400,400,400,71467,0,0,5.4494,3.0031,16.218,53.061,396.8973,0.50203,0.9922433165935076,178.6675
2025-10-22T23:08:40.203742+00:00,210.08,210.084142,400,400,400,83440,0,0,5.1388,2.8917,15.0729,48.6873,397.1742,0.502663,0.9929354877247231,208.6
2025-10-22T23:09:10.234054+00:00,240.11,240.114454,400,400,400,95377,0,0,5.0028,2.8783,14.4764,44.446,397.2147,0.502916,0.9930368456702736,238.4425
2025-10-22T23:09:40.261595+00:00,270.14,270.141995,400,400,400,107339,0,0,4.9211,2.8662,14.2081,39.9039,397.3429,0.503247,0.9933572157116852,268.3475
2025-10-22T23:10:10.292701+00:00,300.17,300.173101,400,400,400,119247,0,0,4.7614,2.7933,13.5781,36.7629,397.2608,0.503268,0.9931519480154887,298.1175
2025-10-22T23:10:40.334522+00:00,330.21,330.214922,400,400,400,131205,0,0,4.5872,2.7054,13.0195,34.3305,397.3321,0.503458,0.9933303377489403,328.0125
2025-10-22T23:11:10.392224+00:00,360.27,360.272624,400,400,400,143085,0,0,4.8985,2.7398,13.7017,43.399,397.1576,0.503319,0.9928939257954831,357.7125
2025-10-22T23:11:40.459994+00:00,390.34,390.340394,400,400,400,155000,0,0,5.1143,2.8401,14.7087,45.677,397.0893,0.503298,0.9927232896116819,387.5
2025-10-22T23:12:10.513002+00:00,420.39,420.393402,400,400,400,166897,0,0,5.1111,2.8632,14.889,43.9896,397.0019,0.50324,0.9925048728524051,417.2425
2025-10-22T23:12:40.575799+00:00,450.46,450.456199,400,400,400,178848,0,0,5.1365,2.8963,15.0872,42.738,397.0375,0.503339,0.9925937327371535,447.12
