timestamp,halow_rssi_dbm,halow_noise_dbm,halow_tx_rate_mbps,halow_rx_rate_mbps,halow_tx_bytes,halow_rx_bytes,halow_retries,halow_drops
2025-12-04T00:47:55.902819,-32.0,-82.0,15.4,,419251,69194,,1
2025-12-04T00:47:59.085567,-32.0,-82.0,15.4,,419251,69194,,1
2025-12-04T00:48:02.006816,-32.0,-82.0,15.4,,419251,69194,,1
2025-12-04T00:48:05.076361,-32.0,-82.0,15.4,,419423,69194,,1
2025-12-04T00:48:08.264841,-32.0,-80.0,15.4,,419509,69194,,1
2025-12-04T00:48:11.346667,-32.0,-82.0,15.4,,419509,69194,,1
2025-12-04T00:48:14.507827,-32.0,-80.0,15.4,,419509,69194,,1
2025-12-04T00:48:18.114296,-32.0,-82.0,15.4,,419509,69208,,1
2025-12-04T00:48:21.157179,-32.0,-80.0,15.4,,419509,69208,,1
2025-12-04T00:48:24.435753,-32.0,-80.0,15.4,,419509,69208,,1
2025-12-04T00:48:27.424698,-32.0,-82.0,15.4,,419509,69208,,1
2025-12-04T00:48:30.373479,-32.0,-82.0,15.4,,419509,69208,,1
2025-12-04T00:48:33.344020,-32.0,-80.0,15.4,,419509,69208,,1
2025-12-04T00:48:36.340203,-32.0,-84.0,15.4,,419509,69208,,1
2025-12-04T00:48:39.593270,-32.0,-82.0,13.9,,419681,69208,,1
2025-12-04T00:48:42.703889,-32.0,-82.0,13.9,,419767,69208,,1
2025-12-04T00:48:45.590508,-32.0,-82.0,13.9,,419767,69208,,1
2025-12-04T00:48:48.542410,-32.0,-82.0,13.9,,419767,69208,,1
2025-12-04T00:48:52.093476,-32.0,-80.0,13.9,,419767,69208,,1
2025-12-04T00:48:55.054604,-32.0,-80.0,13.9,,419767,69208,,1
2025-12-04T00:48:58.016432,-32.0,-82.0,13.9,,419767,69208,,1
2025-12-04T00:49:00.985592,-32.0,-82.0,13.9,,419767,69208,,1
2025-12-04T00:49:04.642484,-32.0,-84.0,13.9,,419767,69208,,1
2025-12-04T00:49:07.644644,-32.0,-82.0,13.9,,419853,69208,,1
2025-12-04T00:49:10.736913,-32.0,-80.0,15.4,,420025,69208,,1
2025-12-04T00:49:13.702371,-32.0,-82.0,15.4,,420025,69208,,1
2025-12-04T00:49:17.199664,-35.0,-80.0,15.4,,420025,69298,,1
2025-12-04T00:49:20.380175,-32.0,-80.0,15.4,,420111,69340,,1
2025-12-04T00:49:23.304731,-32.0,-80.0,15.4,,420111,69340,,1
2025-12-04T00:49:26.324091,-32.0,-78.0,15.4,,420111,69340,,1
2025-12-04T00:49:30.056285,-32.0,-80.0,15.4,,420111,69340,,1
2025-12-04T00:49:32.915714,-32.0,-82.0,15.4,,420371,69504,,1
2025-12-04T00:49:35.898114,-32.0,-80.0,15.4,,420371,69504,,1
2025-12-04T00:49:38.813354,-33.0,-82.0,15.4,,420715,69546,,1
2025-12-04T00:49:42.042936,-33.0,-82.0,15.4,,420715,69546,,1
2025-12-04T00:49:44.889837,-33.0,-82.0,15.4,,420715,69546,,1
2025-12-04T00:49:47.784158,-33.0,-82.0,15.4,,420887,69546,,1
2025-12-04T00:49:50.754135,-32.0,-84.0,15.4,,420973,69546,,1
2025-12-04T00:49:53.710843,-32.0,-80.0,15.4,,420973,69546,,1
2025-12-04T00:49:57.033435,-32.0,-82.0,15.4,,420973,69546,,1
2025-12-04T00:49:59.971817,-32.0,-82.0,15.4,,420973,69546,,1
2025-12-04T00:50:02.902771,-32.0,-82.0,15.4,,420973,69546,,1
2025-12-04T00:50:05.814335,-32.0,-82.0,15.4,,420973,69546,,1
2025-12-04T00:50:09.388153,-32.0,-84.0,15.4,,420973,69546,,1
2025-12-04T00:50:12.371064,-32.0,-80.0,15.4,,420973,69546,,1
2025-12-04T00:50:15.356753,-35.0,-84.0,15.4,,421059,69546,,1
2025-12-04T00:50:18.433590,-32.0,-80.0,11.1,,421231,69546,,1
2025-12-04T00:50:22.040942,-32.0,-82.0,11.1,,421231,69546,,1
2025-12-04T00:50:24.934302,-32.0,-82.0,11.1,,421231,69546,,1
2025-12-04T00:50:27.831735,-32.0,-84.0,11.1,,421231,69546,,1
2025-12-04T00:50:30.820432,-32.0,-80.0,11.1,,421231,69636,,1
2025-12-04T00:50:34.147268,-32.0,-82.0,11.1,,421231,69636,,1
2025-12-04T00:50:37.085712,-32.0,-80.0,11.1,,421317,69678,,1
2025-12-04T00:50:40.017344,-32.0,-80.0,11.1,,421317,69678,,1
2025-12-04T00:50:42.955849,-32.0,-82.0,11.1,,421317,69678,,1
2025-12-04T00:50:45.823727,-32.0,-82.0,11.1,,421317,69678,,1
2025-12-04T00:50:49.124795,-34.0,-82.0,12.5,,421717,69842,,1
2025-12-04T00:50:52.125154,-32.0,-80.0,15.4,,422137,70132,,1
2025-12-04T00:50:55.004468,-32.0,-82.0,15.4,,422223,70174,,1
2025-12-04T00:50:57.932779,-32.0,-80.0,15.4,,422223,70174,,1
2025-12-04T00:51:01.644820,-32.0,-78.0,15.4,,422223,70174,,1
2025-12-04T00:51:04.712255,-32.0,-82.0,15.4,,422223,70174,,1
2025-12-04T00:51:07.682573,-32.0,-82.0,15.4,,422223,70174,,1
2025-12-04T00:51:10.652713,-32.0,-82.0,15.4,,422223,70174,,1
2025-12-04T00:51:14.307176,-32.0,-82.0,15.4,,422223,70174,,1
2025-12-04T00:51:17.383609,-32.0,-80.0,15.4,,422223,70174,,1
2025-12-04T00:51:20.523634,-32.0,-82.0,15.4,,422481,70174,,1
2025-12-04T00:51:23.579232,-33.0,-82.0,15.4,,422481,70174,,1
2025-12-04T00:51:27.390385,-33.0,-80.0,15.4,,422481,70174,,1
2025-12-04T00:51:30.392215,-33.0,-84.0,15.4,,422481,70174,,1
2025-12-04T00:51:33.282510,-32.0,-80.0,15.4,,422481,70264,,1
2025-12-04T00:51:36.300057,-32.0,-82.0,15.4,,422481,70264,,1
2025-12-04T00:51:40.010725,-33.0,-82.0,15.4,,422567,70306,,1
2025-12-04T00:51:43.064846,-33.0,-82.0,15.4,,422567,70306,,1
2025-12-04T00:51:46.058891,-33.0,-80.0,15.4,,422567,70306,,1
2025-12-04T00:51:49.053474,-32.0,-80.0,13.9,,423139,70470,,1
2025-12-04T00:51:52.703446,-32.0,-84.0,13.9,,423139,70470,,1
2025-12-04T00:51:55.780991,-32.0,-84.0,13.9,,423225,70512,,1
2025-12-04T00:51:58.970219,-32.0,-82.0,13.9,,423397,70512,,1
