timestamp,halow_rssi_dbm,halow_noise_dbm,halow_tx_rate_mbps,halow_rx_rate_mbps,halow_tx_bytes,halow_rx_bytes,halow_retries,halow_drops
2025-12-03T23:52:56.224409,-32.0,-84.0,12.3,,379419,63616,,1
2025-12-03T23:52:59.162890,-32.0,-80.0,12.3,,379419,63616,,1
2025-12-03T23:53:02.150837,-32.0,-82.0,12.3,,379419,63616,,1
2025-12-03T23:53:05.115906,-32.0,-80.0,12.3,,379419,63616,,1
2025-12-03T23:53:08.783369,-32.0,-82.0,12.3,,379419,63616,,1
2025-12-03T23:53:11.760713,-32.0,-80.0,12.3,,379419,63616,,1
2025-12-03T23:53:14.747035,-32.0,-82.0,12.3,,379419,63616,,1
2025-12-03T23:53:17.686582,-32.0,-80.0,12.3,,379419,63616,,1
2025-12-03T23:53:21.429534,-32.0,-82.0,12.3,,379419,63616,,1
2025-12-03T23:53:24.358799,-32.0,-82.0,12.3,,379677,63616,,1
2025-12-03T23:53:27.335511,-32.0,-82.0,12.3,,379677,63616,,1
2025-12-03T23:53:30.203695,-32.0,-82.0,12.3,,379677,63630,,1
2025-12-03T23:53:33.650569,-32.0,-82.0,12.3,,379677,63630,,1
2025-12-03T23:53:36.537104,-32.0,-82.0,12.3,,379677,63630,,1
2025-12-03T23:53:39.497522,-32.0,-82.0,12.3,,379677,63630,,1
2025-12-03T23:53:42.445536,-32.0,-82.0,12.3,,379677,63630,,1
2025-12-03T23:53:45.939948,-32.0,-80.0,12.3,,379677,63630,,1
2025-12-03T23:53:49.037601,-32.0,-82.0,12.3,,379677,63630,,1
2025-12-03T23:53:52.000260,-32.0,-82.0,12.3,,379677,63630,,1
2025-12-03T23:53:54.967959,-32.0,-82.0,12.3,,379677,63630,,1
2025-12-03T23:53:58.322560,-32.0,-82.0,13.9,,379935,63630,,1
2025-12-03T23:54:01.213598,-32.0,-82.0,13.9,,379935,63630,,1
2025-12-03T23:54:04.205100,-32.0,-80.0,13.9,,379935,63630,,1
2025-12-03T23:54:07.158534,-32.0,-82.0,13.9,,379935,63630,,1
2025-12-03T23:54:10.160110,-32.0,-80.0,13.9,,379935,63630,,1
2025-12-03T23:54:13.403948,-32.0,-82.0,13.9,,379935,63630,,1
2025-12-03T23:54:16.357790,-32.0,-82.0,13.9,,379935,63630,,1
2025-12-03T23:54:19.252297,-32.0,-82.0,13.9,,379935,63630,,1
2025-12-03T23:54:22.426838,-32.0,-80.0,13.9,,379935,63630,,1
2025-12-03T23:54:26.097795,-33.0,-82.0,13.9,,380021,63630,,1
2025-12-03T23:54:28.983424,-32.0,-82.0,15.4,,380279,63630,,1
2025-12-03T23:54:31.925952,-32.0,-80.0,12.5,,380451,63630,,1
2025-12-03T23:54:34.897660,-32.0,-82.0,12.5,,380451,63630,,1
2025-12-03T23:54:38.272508,-32.0,-82.0,12.5,,380451,63630,,1
2025-12-03T23:54:41.245926,-32.0,-80.0,12.5,,380451,63630,,1
2025-12-03T23:54:44.216460,-32.0,-82.0,12.5,,380451,63630,,1
2025-12-03T23:54:47.188001,-32.0,-80.0,12.5,,380451,63630,,1
2025-12-03T23:54:50.777710,-32.0,-82.0,12.5,,380451,63630,,1
2025-12-03T23:54:53.608158,-32.0,-86.0,12.5,,380451,63630,,1
2025-12-03T23:54:56.563588,-32.0,-84.0,15.4,,380709,63630,,1
2025-12-03T23:54:59.484296,-33.0,-82.0,15.4,,380709,63630,,1
2025-12-03T23:55:02.757202,-33.0,-82.0,15.4,,380709,63630,,1
2025-12-03T23:55:05.727053,-32.0,-82.0,15.4,,380881,63630,,1
2025-12-03T23:55:08.582338,-33.0,-82.0,15.4,,380967,63630,,1
2025-12-03T23:55:11.580846,-33.0,-82.0,15.4,,380967,63630,,1
2025-12-03T23:55:14.537261,-33.0,-82.0,15.4,,380967,63630,,1
2025-12-03T23:55:17.856910,-33.0,-80.0,15.4,,380967,63630,,1
2025-12-03T23:55:20.801255,-33.0,-84.0,15.4,,380967,63630,,1
2025-12-03T23:55:23.769955,-33.0,-82.0,15.4,,380967,63630,,1
2025-12-03T23:55:26.716208,-33.0,-80.0,15.4,,380967,63630,,1
2025-12-03T23:55:30.182991,-34.0,-82.0,15.4,,380967,63720,,1
2025-12-03T23:55:33.024136,-34.0,-82.0,15.4,,380967,63720,,1
2025-12-03T23:55:35.935146,-33.0,-80.0,15.4,,381311,63762,,1
2025-12-03T23:55:38.818353,-32.0,-80.0,15.4,,381311,63762,,1
2025-12-03T23:55:42.553600,-32.0,-80.0,15.4,,381311,63762,,1
2025-12-03T23:55:45.456176,-32.0,-80.0,15.4,,381311,63762,,1
2025-12-03T23:55:48.305577,-33.0,-82.0,15.4,,381571,63926,,1
2025-12-03T23:55:51.321196,-33.0,-84.0,15.4,,381905,64216,,1
2025-12-03T23:55:54.882409,-32.0,-80.0,15.4,,381905,64258,,1
2025-12-03T23:55:58.375142,-32.0,-82.0,15.4,,381905,64258,,1
2025-12-03T23:56:01.330136,-32.0,-82.0,15.4,,381905,64258,,1
2025-12-03T23:56:04.309210,-32.0,-80.0,15.4,,381905,64258,,1
2025-12-03T23:56:07.871180,-33.0,-82.0,15.4,,381991,64258,,1
2025-12-03T23:56:10.950284,-32.0,-82.0,15.4,,382163,64258,,1
2025-12-03T23:56:13.961840,-32.0,-84.0,15.4,,382163,64258,,1
2025-12-03T23:56:16.902290,-32.0,-80.0,15.4,,382163,64258,,1
2025-12-03T23:56:20.348217,-32.0,-82.0,15.4,,382163,64258,,1
2025-12-03T23:56:23.331853,-32.0,-82.0,15.4,,382163,64258,,1
2025-12-03T23:56:26.307573,-32.0,-84.0,15.4,,382163,64258,,1
2025-12-03T23:56:29.286500,-32.0,-82.0,15.4,,382163,64258,,1
2025-12-03T23:56:32.374504,-32.0,-80.0,15.4,,382163,64258,,1
2025-12-03T23:56:35.375803,-32.0,-82.0,15.4,,382163,64348,,1
2025-12-03T23:56:38.294470,-32.0,-80.0,15.4,,382335,64348,,1
