timestamp,halow_rssi_dbm,halow_noise_dbm,halow_tx_rate_mbps,halow_rx_rate_mbps,halow_tx_bytes,halow_rx_bytes,halow_retries,halow_drops
2025-12-03T22:11:27.928993,-26.0,-82.0,13.9,,306066,53326,,1
2025-12-03T22:11:30.849442,-26.0,-82.0,13.9,,306066,53326,,1
2025-12-03T22:11:33.725783,-26.0,-82.0,13.9,,306066,53326,,1
2025-12-03T22:11:37.082287,-24.0,-82.0,13.9,,306238,53326,,1
2025-12-03T22:11:40.264955,-27.0,-82.0,15.4,,306324,53326,,1
2025-12-03T22:11:43.097012,-27.0,-82.0,15.4,,306324,53326,,1
2025-12-03T22:11:46.517797,-27.0,-82.0,15.4,,306324,53326,,1
2025-12-03T22:11:50.379490,-27.0,-80.0,15.4,,306324,53326,,1
2025-12-03T22:11:53.279257,-27.0,-82.0,15.4,,306324,53326,,1
2025-12-03T22:11:56.535377,-27.0,-82.0,15.4,,306324,53326,,1
2025-12-03T22:11:59.556271,-27.0,-80.0,15.4,,306324,53326,,1
2025-12-03T22:12:02.980973,-27.0,-80.0,15.4,,306324,53326,,1
2025-12-03T22:12:05.850706,-24.0,-80.0,15.4,,306496,53326,,1
2025-12-03T22:12:08.715732,-24.0,-84.0,15.4,,306582,53326,,1
2025-12-03T22:12:11.588914,-24.0,-82.0,15.4,,306582,53326,,1
2025-12-03T22:12:14.693022,-24.0,-80.0,15.4,,306582,53326,,1
2025-12-03T22:12:17.565607,-26.0,-82.0,15.4,,306840,53326,,1
2025-12-03T22:12:20.437785,-26.0,-82.0,15.4,,306840,53326,,1
2025-12-03T22:12:23.310173,-26.0,-82.0,15.4,,306840,53326,,1
2025-12-03T22:12:26.162955,-26.0,-80.0,15.4,,306840,53326,,1
2025-12-03T22:12:29.974220,-26.0,-80.0,15.4,,306840,53326,,1
2025-12-03T22:12:32.921067,-26.0,-82.0,15.4,,306840,53326,,1
2025-12-03T22:12:35.810377,-26.0,-80.0,15.4,,306840,53326,,1
2025-12-03T22:12:38.676910,-26.0,-80.0,15.4,,306840,53326,,1
2025-12-03T22:12:42.139557,-26.0,-80.0,15.4,,306840,53326,,1
2025-12-03T22:12:45.022006,-23.0,-82.0,15.4,,307012,53326,,1
2025-12-03T22:12:47.954518,-24.0,-82.0,15.4,,307098,53326,,1
2025-12-03T22:12:50.837659,-24.0,-80.0,15.4,,307098,53326,,1
2025-12-03T22:12:53.741546,-24.0,-80.0,15.4,,307098,53326,,1
2025-12-03T22:12:56.920557,-24.0,-82.0,15.4,,307098,53326,,1
2025-12-03T22:12:59.788139,-24.0,-80.0,15.4,,307098,53326,,1
2025-12-03T22:13:02.643992,-24.0,-80.0,15.4,,307098,53326,,1
2025-12-03T22:13:05.510339,-24.0,-80.0,15.4,,307098,53326,,1
2025-12-03T22:13:08.937840,-24.0,-80.0,15.4,,307098,53326,,1
2025-12-03T22:13:11.811265,-24.0,-82.0,15.4,,307098,53326,,1
2025-12-03T22:13:14.677287,-24.0,-82.0,15.4,,307098,53326,,1
2025-12-03T22:13:17.503267,-24.0,-80.0,15.4,,307184,53326,,1
2025-12-03T22:13:20.978563,-24.0,-84.0,15.4,,307356,53326,,1
2025-12-03T22:13:23.844343,-24.0,-82.0,15.4,,307356,53326,,1
2025-12-03T22:13:26.686757,-24.0,-82.0,15.4,,307356,53326,,1
2025-12-03T22:13:29.556245,-24.0,-82.0,15.4,,307356,53326,,1
2025-12-03T22:13:32.392447,-24.0,-80.0,15.4,,307356,53326,,1
2025-12-03T22:13:35.603479,-24.0,-82.0,15.4,,307356,53326,,1
2025-12-03T22:13:38.452435,-24.0,-84.0,15.4,,307356,53326,,1
2025-12-03T22:13:41.436012,-24.0,-82.0,15.4,,307356,53326,,1
2025-12-03T22:13:44.317377,-24.0,-80.0,15.4,,307356,53326,,1
2025-12-03T22:13:47.766595,-22.0,-80.0,11.1,,307442,53326,,1
2025-12-03T22:13:50.679200,-22.0,-78.0,13.9,,307614,53326,,1
2025-12-03T22:13:53.553335,-23.0,-82.0,13.9,,307614,53340,,1
2025-12-03T22:13:56.415154,-23.0,-80.0,13.9,,307614,53340,,1
2025-12-03T22:13:59.881879,-23.0,-82.0,13.9,,307614,53340,,1
2025-12-03T22:14:02.747938,-23.0,-80.0,13.9,,307614,53340,,1
2025-12-03T22:14:05.627658,-23.0,-84.0,13.9,,307614,53340,,1
2025-12-03T22:14:08.527902,-23.0,-82.0,13.9,,307614,53340,,1
2025-12-03T22:14:11.550063,-23.0,-82.0,13.9,,307614,53340,,1
2025-12-03T22:14:14.494452,-23.0,-80.0,13.9,,307614,53340,,1
