timestamp,halow_rssi_dbm,halow_noise_dbm,halow_tx_rate_mbps,halow_rx_rate_mbps,halow_tx_bytes,halow_rx_bytes,halow_retries,halow_drops
2025-12-05T15:11:17.754142,-31.0,-80.0,12.3,,2784718,311056,,2
2025-12-05T15:11:21.496271,-31.0,-80.0,12.3,,2784718,311056,,2
2025-12-05T15:11:24.544832,-31.0,-80.0,12.3,,2784718,311056,,2
2025-12-05T15:11:27.675824,-31.0,-82.0,12.3,,2784890,311056,,2
2025-12-05T15:11:30.856640,-31.0,-80.0,12.3,,2784976,311056,,2
2025-12-05T15:11:34.519832,-31.0,-82.0,12.3,,2784976,311056,,2
2025-12-05T15:11:37.567600,-31.0,-82.0,12.3,,2784976,311056,,2
2025-12-05T15:11:40.759522,-31.0,-82.0,12.3,,2784976,311056,,2
2025-12-05T15:11:43.823845,-31.0,-80.0,12.3,,2784976,311056,,2
2025-12-05T15:11:47.376891,-31.0,-84.0,12.3,,2784976,311056,,2
2025-12-05T15:11:50.466816,-30.0,-82.0,15.4,,2785234,311056,,2
2025-12-05T15:11:53.593885,-30.0,-82.0,15.4,,2785234,311056,,2
2025-12-05T15:11:56.806193,-30.0,-80.0,15.4,,2785234,311056,,2
2025-12-05T15:12:00.571830,-30.0,-80.0,15.4,,2785234,311056,,2
2025-12-05T15:12:03.677298,-30.0,-82.0,15.4,,2785492,311056,,2
2025-12-05T15:12:06.917043,-30.0,-80.0,15.4,,2785492,311056,,2
2025-12-05T15:12:10.073349,-30.0,-86.0,15.4,,2785492,311056,,2
2025-12-05T15:12:13.917555,-30.0,-80.0,15.4,,2785492,311056,,2
2025-12-05T15:12:16.982710,-30.0,-84.0,15.4,,2785492,311056,,2
2025-12-05T15:12:20.101836,-30.0,-80.0,15.4,,2785492,311056,,2
2025-12-05T15:12:23.142966,-30.0,-80.0,15.4,,2785492,311056,,2
2025-12-05T15:12:26.841092,-30.0,-82.0,15.4,,2785492,311056,,2
2025-12-05T15:12:29.897787,-30.0,-80.0,15.4,,2785578,311056,,2
2025-12-05T15:12:32.963874,-30.0,-82.0,15.4,,2785664,311056,,2
2025-12-05T15:12:36.109916,-30.0,-80.0,15.4,,2785664,311056,,2
2025-12-05T15:12:39.800494,-30.0,-82.0,15.4,,2785664,311056,,2
2025-12-05T15:12:42.792732,-30.0,-80.0,15.4,,2785664,311056,,2
2025-12-05T15:12:45.885316,-30.0,-82.0,15.4,,2785664,311056,,2
2025-12-05T15:12:48.856035,-30.0,-80.0,15.4,,2785664,311056,,2
2025-12-05T15:12:52.351644,-30.0,-80.0,15.4,,2785836,311056,,2
2025-12-05T15:12:55.395129,-32.0,-80.0,15.4,,2785922,311056,,2
2025-12-05T15:12:58.516259,-32.0,-80.0,15.4,,2786008,311056,,2
2025-12-05T15:13:01.531633,-33.0,-80.0,15.4,,2786180,311056,,2
2025-12-05T15:13:05.236000,-30.0,-82.0,15.4,,2786352,311056,,2
2025-12-05T15:13:08.513572,-30.0,-82.0,15.4,,2786438,311056,,2
2025-12-05T15:13:11.478237,-30.0,-82.0,15.4,,2786438,311056,,2
2025-12-05T15:13:14.720385,-30.0,-82.0,15.4,,2786438,311056,,2
2025-12-05T15:13:18.381119,-30.0,-82.0,15.4,,2786438,311056,,2
2025-12-05T15:13:21.435888,-33.0,-82.0,11.1,,2786610,311056,,2
2025-12-05T15:13:24.524029,-33.0,-80.0,15.4,,2786696,311056,,2
2025-12-05T15:13:27.527523,-33.0,-82.0,15.4,,2786696,311056,,2
2025-12-05T15:13:31.340378,-33.0,-80.0,15.4,,2786696,311056,,2
2025-12-05T15:13:34.455928,-33.0,-82.0,15.4,,2786696,311056,,2
2025-12-05T15:13:37.458597,-33.0,-82.0,15.4,,2786696,311056,,2
2025-12-05T15:13:40.504422,-30.0,-80.0,15.4,,2786954,311056,,2
2025-12-05T15:13:44.541020,-30.0,-80.0,15.4,,2786954,311056,,2
2025-12-05T15:13:47.482597,-30.0,-84.0,15.4,,2786954,311056,,2
2025-12-05T15:13:50.517071,-30.0,-82.0,15.4,,2786954,311056,,2
2025-12-05T15:13:53.743010,-30.0,-80.0,15.4,,2786954,311056,,2
2025-12-05T15:13:57.497115,-30.0,-78.0,15.4,,2786954,311056,,2
2025-12-05T15:14:00.557961,-32.0,-80.0,15.4,,2787126,311056,,2
2025-12-05T15:14:03.559224,-32.0,-80.0,15.4,,2787212,311056,,2
2025-12-05T15:14:06.817697,-32.0,-82.0,15.4,,2787298,311056,,2
2025-12-05T15:14:10.638006,-33.0,-80.0,13.9,,2787470,311056,,2
2025-12-05T15:14:13.787484,-33.0,-82.0,13.9,,2787470,311056,,2
2025-12-05T15:14:17.179585,-33.0,-82.0,13.9,,2787470,311056,,2
