timestamp,uptime_seconds,total_devices,active_clients,successful_publishes,failed_publishes,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,messages_per_second
2025-10-21T22:31:08.834021+00:00,5.01,3,0,0,0,,,,,0.0
2025-10-21T22:31:13.835525+00:00,10.01,3,0,0,0,,,,,0.0
2025-10-21T22:31:18.834417+00:00,15.01,3,0,0,0,,,,,0.0
