timestamp,uptime_seconds,total_devices,active_clients,successful_publishes,failed_publishes,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,messages_per_second
2025-10-21T22:35:38.853677+00:00,15.01,100,0,0,0,,,,,0.0
2025-10-21T22:35:53.857725+00:00,30.01,100,0,0,0,,,,,0.0
2025-10-21T22:36:08.858987+00:00,45.01,100,0,0,0,,,,,0.0
2025-10-21T22:36:23.859287+00:00,60.01,100,0,0,0,,,,,0.0
2025-10-21T22:36:38.862382+00:00,75.02,100,0,0,0,,,,,0.0
2025-10-21T22:36:53.864445+00:00,90.02,100,0,0,0,,,,,0.0
2025-10-21T22:37:08.865900+00:00,105.02,100,0,0,0,,,,,0.0
2025-10-21T22:37:23.853638+00:00,120.01,100,0,0,0,,,,,0.0
