timestamp,uptime_seconds,elapsed_seconds,total_devices,active_clients,connected_devices,successful_publishes,failed_publishes,failed_devices,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,messages_per_second,bandwidth_mbps,avg_send_rate_per_device,avg_messages_per_device
2025-10-22T21:56:22.416318+00:00,30.04,30.036145,500,500,500,1500,0,0,5.7439,3.4092,17.9862,31.6479,49.9398,0.06262,0.09987966165431682,3.0
2025-10-22T21:56:52.417583+00:00,60.04,60.03741,500,500,500,3000,0,0,4.1455,2.5323,11.6445,25.6069,49.9688,0.062646,0.09993768885100139,6.0
2025-10-22T21:57:22.418794+00:00,90.04,90.038621,500,500,500,4500,0,0,5.0169,2.7803,13.8651,46.167,49.9786,0.062659,0.09995710618446721,9.0
2025-10-22T21:57:52.419961+00:00,120.04,120.039788,500,500,500,6000,0,0,4.4622,2.6351,10.822,43.7903,49.9834,0.062753,0.09996685432333485,12.0
2025-10-22T21:58:22.421500+00:00,150.04,150.041327,500,500,500,7500,0,0,4.0711,2.4897,9.8013,37.114,49.9862,0.062819,0.09997245625533557,15.0
2025-10-22T21:58:52.423328+00:00,180.04,180.043155,500,500,500,9000,0,0,3.9399,2.4335,9.8397,31.6479,49.988,0.062862,0.0999760307466285,18.0
2025-10-22T21:59:22.424621+00:00,210.04,210.044448,500,500,500,10500,0,0,3.7876,2.4207,9.0907,25.9451,49.9894,0.062897,0.0999788387646409,21.0
2025-10-22T21:59:52.426155+00:00,240.05,240.045982,500,500,500,12000,0,0,3.6026,2.3792,8.5361,24.5354,49.9904,0.062911,0.09998084450336685,24.0
2025-10-22T22:00:22.427173+00:00,270.05,270.047,500,500,500,13500,0,0,3.6157,2.358,8.8574,24.4173,49.9913,0.062926,0.09998259562224353,27.0
2025-10-22T22:00:52.428632+00:00,300.05,300.048459,500,500,500,15000,0,0,3.6599,2.3867,9.1155,23.7791,49.9919,0.062939,0.0999838496087727,30.0
2025-10-22T22:01:22.430738+00:00,330.05,330.050565,500,500,500,16500,0,0,6.0971,2.5002,17.736,76.1994,49.9923,0.06295,0.09998467962022728,33.0
2025-10-22T22:01:52.432428+00:00,360.05,360.052255,500,500,500,18000,0,0,5.8248,2.5072,15.5264,75.0343,49.9927,0.06296,0.09998548682884933,36.0
2025-10-22T22:02:22.435402+00:00,390.06,390.055229,500,500,500,19500,0,0,5.5844,2.4849,14.1799,73.9477,49.9929,0.062972,0.09998584072308385,39.0
2025-10-22T22:02:52.438737+00:00,420.06,420.058564,500,500,500,21000,0,0,5.3597,2.4509,12.7627,73.0915,49.993,0.062979,0.09998605813450337,42.0
2025-10-22T22:03:22.442123+00:00,450.06,450.06195,500,500,500,22500,0,0,5.2529,2.4406,12.6936,72.158,49.9931,0.062984,0.09998623522828357,45.0
2025-10-22T22:03:52.444715+00:00,480.06,480.064542,500,500,500,24000,0,0,5.0818,2.415,12.0902,71.5106,49.9933,0.062993,0.09998655555777332,48.0
2025-10-22T22:04:22.448170+00:00,510.07,510.067997,500,500,500,25500,0,0,4.9482,2.3986,11.5603,69.9866,49.9933,0.063002,0.0999866690322859,51.0
2025-10-22T22:04:52.452003+00:00,540.07,540.07183,500,500,500,27000,0,0,4.8228,2.3897,11.066,69.2264,49.9933,0.063005,0.09998669991730544,54.0
2025-10-22T22:05:22.455541+00:00,570.08,570.075368,500,500,500,28500,0,0,4.8668,2.4212,11.9698,67.396,49.9934,0.063008,0.09998677929196197,57.0
2025-10-22T22:05:52.419326+00:00,600.04,600.039153,500,500,500,30000,0,0,4.7715,2.4229,11.429,66.1617,49.9967,0.063017,0.0999934749257937,60.0
