timestamp,halow_rssi_dbm,halow_noise_dbm,halow_tx_rate_mbps,halow_rx_rate_mbps,halow_tx_bytes,halow_rx_bytes,halow_retries,halow_drops,halow_channel_active_ms,halow_channel_busy_ms,halow_channel_busy_pct
2025-12-06T15:37:57.153035,-24.0,-84.0,15.4,,4365478,464466,,2,,,
2025-12-06T15:38:00.268747,-24.0,-82.0,15.4,,4365478,464466,,2,,,
2025-12-06T15:38:03.461057,-24.0,-82.0,15.4,,4365478,464556,,2,,,
2025-12-06T15:38:07.157734,-22.0,-80.0,15.4,,4365478,464556,,2,,,
2025-12-06T15:38:10.280380,-24.0,-82.0,15.4,,4365564,464598,,2,,,
2025-12-06T15:38:13.392006,-24.0,-82.0,15.4,,4365564,464598,,2,,,
2025-12-06T15:38:16.451237,-24.0,-80.0,15.4,,4365564,464598,,2,,,
2025-12-06T15:38:19.750292,-23.0,-80.0,15.4,,4365736,464688,,2,,,
2025-12-06T15:38:23.057971,-22.0,-82.0,12.3,,4365946,464770,,2,,,
2025-12-06T15:38:26.170364,-22.0,-82.0,12.3,,4366032,464812,,2,,,
2025-12-06T15:38:29.320570,-22.0,-80.0,12.3,,4366032,464812,,2,,,
2025-12-06T15:38:32.481301,-22.0,-82.0,12.3,,4366032,464812,,2,,,
2025-12-06T15:38:35.917185,-22.0,-80.0,13.9,,4366292,464976,,2,,,
2025-12-06T15:38:38.980460,-22.0,-82.0,13.9,,4366292,464976,,2,,,
2025-12-06T15:38:42.190934,-21.0,-82.0,15.4,,4366464,464976,,2,,,
2025-12-06T15:38:45.313173,-23.0,-82.0,15.4,,4366550,464976,,2,,,
2025-12-06T15:38:48.971893,-22.0,-84.0,15.4,,4366722,464976,,2,,,
2025-12-06T15:38:52.211467,-22.0,-80.0,15.4,,4366808,464976,,2,,,
2025-12-06T15:38:55.355657,-22.0,-84.0,15.4,,4366808,464976,,2,,,
2025-12-06T15:38:58.449594,-23.0,-80.0,15.4,,4366980,464976,,2,,,
2025-12-06T15:39:02.048672,-24.0,-82.0,15.4,,4367066,464976,,2,,,
2025-12-06T15:39:05.138537,-24.0,-82.0,15.4,,4367066,464976,,2,,,
2025-12-06T15:39:08.182550,-24.0,-82.0,15.4,,4367066,464976,,2,,,
2025-12-06T15:39:11.175788,-24.0,-80.0,15.4,,4367324,464976,,2,,,
2025-12-06T15:39:14.890894,-24.0,-80.0,15.4,,4367324,464976,,2,,,
2025-12-06T15:39:18.009332,-24.0,-82.0,15.4,,4367324,464976,,2,,,
2025-12-06T15:39:21.001089,-24.0,-80.0,15.4,,4367324,464976,,2,,,
2025-12-06T15:39:24.085165,-24.0,-82.0,15.4,,4367324,464976,,2,,,
2025-12-06T15:39:27.730529,-22.0,-80.0,15.4,,4367410,464976,,2,,,
2025-12-06T15:39:30.818125,-24.0,-86.0,15.4,,4367582,464976,,2,,,
2025-12-06T15:39:33.823885,-24.0,-82.0,15.4,,4367582,464990,,2,,,
2025-12-06T15:39:36.996741,-24.0,-82.0,15.4,,4367582,464990,,2,,,
2025-12-06T15:39:40.632280,-24.0,-82.0,15.4,,4367582,464990,,2,,,
2025-12-06T15:39:43.812342,-24.0,-80.0,15.4,,4367582,464990,,2,,,
2025-12-06T15:39:46.931585,-24.0,-82.0,15.4,,4367582,464990,,2,,,
2025-12-06T15:39:49.933132,-23.0,-82.0,15.4,,4367754,464990,,2,,,
2025-12-06T15:39:53.631155,-23.0,-84.0,15.4,,4367840,464990,,2,,,
2025-12-06T15:39:56.738200,-23.0,-84.0,15.4,,4367840,464990,,2,,,
2025-12-06T15:39:59.772090,-23.0,-82.0,15.4,,4367840,464990,,2,,,
2025-12-06T15:40:02.860601,-23.0,-82.0,15.4,,4368098,464990,,2,,,
2025-12-06T15:40:06.504317,-23.0,-82.0,15.4,,4368098,464990,,2,,,
2025-12-06T15:40:09.622729,-23.0,-82.0,15.4,,4368098,464990,,2,,,
2025-12-06T15:40:12.760442,-23.0,-80.0,15.4,,4368098,464990,,2,,,
2025-12-06T15:40:15.850513,-23.0,-80.0,15.4,,4368098,464990,,2,,,
2025-12-06T15:40:19.215051,-23.0,-80.0,15.4,,4368098,464990,,2,,,
2025-12-06T15:40:22.298502,-23.0,-82.0,15.4,,4368098,464990,,2,,,
2025-12-06T15:40:25.419224,-23.0,-84.0,15.4,,4368098,464990,,2,,,
2025-12-06T15:40:28.409434,-23.0,-82.0,15.4,,4368098,464990,,2,,,
2025-12-06T15:40:31.517186,-24.0,-82.0,15.4,,4368270,464990,,2,,,
2025-12-06T15:40:34.751999,-23.0,-82.0,15.4,,4368356,464990,,2,,,
2025-12-06T15:40:37.811970,-23.0,-82.0,15.4,,4368356,464990,,2,,,
2025-12-06T15:40:40.902697,-23.0,-82.0,15.4,,4368356,464990,,2,,,
2025-12-06T15:40:44.052284,-23.0,-82.0,15.4,,4368356,464990,,2,,,
2025-12-06T15:40:47.405946,-23.0,-82.0,15.4,,4368356,464990,,2,,,
2025-12-06T15:40:50.529847,-23.0,-82.0,15.4,,4368356,464990,,2,,,
2025-12-06T15:40:53.591702,-24.0,-82.0,15.4,,4368528,464990,,2,,,
2025-12-06T15:40:56.679440,-22.0,-82.0,15.4,,4368614,464990,,2,,,
2025-12-06T15:41:00.219835,-24.0,-82.0,12.3,,4368786,464990,,2,,,
2025-12-06T15:41:03.312190,-22.0,-84.0,13.9,,4368872,464990,,2,,,
2025-12-06T15:41:06.434889,-24.0,-82.0,15.4,,4369130,464990,,2,,,
2025-12-06T15:41:09.433554,-24.0,-82.0,15.4,,4369130,464990,,2,,,
2025-12-06T15:41:13.006447,-24.0,-82.0,15.4,,4369130,464990,,2,,,
2025-12-06T15:41:15.999935,-24.0,-82.0,15.4,,4369130,464990,,2,,,
2025-12-06T15:41:19.086415,-24.0,-82.0,15.4,,4369130,464990,,2,,,
2025-12-06T15:41:22.163831,-23.0,-80.0,15.4,,4369302,464990,,2,,,
2025-12-06T15:41:25.821165,-22.0,-80.0,15.4,,4369388,464990,,2,,,
2025-12-06T15:41:28.900276,-22.0,-82.0,15.4,,4369388,464990,,2,,,
2025-12-06T15:41:31.898068,-22.0,-80.0,15.4,,4369388,464990,,2,,,
2025-12-06T15:41:34.896304,-22.0,-80.0,15.4,,4369388,464990,,2,,,
2025-12-06T15:41:38.591591,-39.0,-82.0,15.4,,4369474,464990,,2,,,
2025-12-06T15:41:41.741586,-22.0,-82.0,15.4,,4369646,464990,,2,,,
2025-12-06T15:41:44.830827,-22.0,-80.0,15.4,,4369646,464990,,2,,,
2025-12-06T15:41:47.925362,-22.0,-82.0,15.4,,4369646,464990,,2,,,
2025-12-06T15:41:51.558856,-22.0,-82.0,15.4,,4369646,464990,,2,,,
2025-12-06T15:41:54.672832,-22.0,-80.0,15.4,,4369646,464990,,2,,,
2025-12-06T15:41:57.780462,-22.0,-80.0,15.4,,4369646,464990,,2,,,
2025-12-06T15:42:00.880442,-22.0,-82.0,15.4,,4369818,464990,,2,,,
2025-12-06T15:42:04.456670,-23.0,-80.0,15.4,,4369904,464990,,2,,,
2025-12-06T15:42:07.479415,-23.0,-82.0,15.4,,4369990,464990,,2,,,
2025-12-06T15:42:10.583821,-21.0,-82.0,15.4,,4370162,464990,,2,,,
2025-12-06T15:42:13.632390,-21.0,-82.0,15.4,,4370162,464990,,2,,,
2025-12-06T15:42:17.353234,-21.0,-80.0,15.4,,4370162,464990,,2,,,
2025-12-06T15:42:20.352960,-21.0,-82.0,15.4,,4370162,464990,,2,,,
2025-12-06T15:42:23.414468,-21.0,-84.0,15.4,,4370162,464990,,2,,,
2025-12-06T15:42:26.471931,-21.0,-80.0,15.4,,4370162,464990,,2,,,
2025-12-06T15:42:30.079554,-21.0,-84.0,15.4,,4370162,464990,,2,,,
2025-12-06T15:42:33.184067,-21.0,-80.0,15.4,,4370162,464990,,2,,,
2025-12-06T15:42:36.315709,-21.0,-82.0,15.4,,4370162,464990,,2,,,
2025-12-06T15:42:39.371356,-21.0,-82.0,15.4,,4370162,464990,,2,,,
2025-12-06T15:42:42.913157,-22.0,-82.0,15.4,,4370334,465080,,2,,,
2025-12-06T15:42:46.608705,-24.0,-80.0,15.4,,4370506,465122,,2,,,
2025-12-06T15:42:49.637615,-23.0,-82.0,15.4,,4370506,465122,,2,,,
2025-12-06T15:42:52.721145,-23.0,-80.0,15.4,,4370506,465122,,2,,,
2025-12-06T15:42:56.371637,-23.0,-84.0,15.4,,4370506,465122,,2,,,
2025-12-06T15:42:59.471135,-22.0,-82.0,15.4,,4370630,465204,,2,,,
2025-12-06T15:43:02.492491,-22.0,-84.0,15.4,,4370630,465204,,2,,,
2025-12-06T15:43:05.556596,-24.0,-82.0,15.4,,4370974,465246,,2,,,
2025-12-06T15:43:09.255915,-24.0,-80.0,15.4,,4370974,465246,,2,,,
2025-12-06T15:43:12.285080,-42.0,-80.0,15.4,,4371404,465246,,2,,,
2025-12-06T15:43:15.283845,-24.0,-82.0,15.4,,4371490,465246,,2,,,
2025-12-06T15:43:18.313818,-24.0,-84.0,15.4,,4371490,465246,,2,,,
2025-12-06T15:43:21.797619,-24.0,-80.0,15.4,,4371490,465246,,2,,,
2025-12-06T15:43:24.880976,-24.0,-82.0,15.4,,4371490,465246,,2,,,
2025-12-06T15:43:27.836338,-24.0,-82.0,15.4,,4371490,465246,,2,,,
2025-12-06T15:43:30.937735,-24.0,-80.0,15.4,,4371490,465246,,2,,,
2025-12-06T15:43:34.331485,-23.0,-80.0,15.4,,4371748,465246,,2,,,
2025-12-06T15:43:37.413093,-24.0,-82.0,15.4,,4371748,465246,,2,,,
2025-12-06T15:43:40.575376,-24.0,-82.0,15.4,,4371748,465246,,2,,,
2025-12-06T15:43:43.609829,-24.0,-82.0,15.4,,4371748,465246,,2,,,
2025-12-06T15:43:46.826791,-24.0,-80.0,15.4,,4371748,465246,,2,,,
2025-12-06T15:43:49.874529,-24.0,-82.0,15.4,,4371834,465246,,2,,,
2025-12-06T15:43:52.992913,-24.0,-84.0,15.4,,4372006,465246,,2,,,
2025-12-06T15:43:56.072082,-24.0,-80.0,15.4,,4372006,465246,,2,,,
2025-12-06T15:43:59.304318,-24.0,-80.0,15.4,,4372006,465246,,2,,,
2025-12-06T15:44:02.516267,-24.0,-84.0,15.4,,4372006,465246,,2,,,
2025-12-06T15:44:05.565049,-24.0,-82.0,15.4,,4372006,465246,,2,,,
2025-12-06T15:44:08.675861,-24.0,-80.0,15.4,,4372006,465246,,2,,,
2025-12-06T15:44:11.777187,-22.0,-82.0,11.1,,4372092,465246,,2,,,
2025-12-06T15:44:15.122039,-24.0,-82.0,12.3,,4372522,465246,,2,,,
2025-12-06T15:44:18.193479,-24.0,-82.0,12.3,,4372522,465246,,2,,,
2025-12-06T15:44:21.309120,-24.0,-82.0,12.3,,4372522,465246,,2,,,
2025-12-06T15:44:24.367091,-24.0,-82.0,12.3,,4372522,465246,,2,,,
2025-12-06T15:44:27.820256,-24.0,-82.0,12.3,,4372522,465246,,2,,,
2025-12-06T15:44:30.883696,-24.0,-80.0,12.3,,4372522,465246,,2,,,
2025-12-06T15:44:33.974095,-24.0,-80.0,12.3,,4372522,465260,,2,,,
2025-12-06T15:44:37.263187,-24.0,-80.0,12.3,,4372522,465260,,2,,,
2025-12-06T15:44:40.729591,-24.0,-80.0,12.3,,4372522,465260,,2,,,
2025-12-06T15:44:43.831935,-24.0,-82.0,12.3,,4372522,465260,,2,,,
2025-12-06T15:44:46.972166,-24.0,-80.0,12.3,,4372522,465260,,2,,,
2025-12-06T15:44:50.082409,-24.0,-82.0,12.3,,4372522,465260,,2,,,
2025-12-06T15:44:53.666585,-22.0,-82.0,12.3,,4372608,465260,,2,,,
2025-12-06T15:44:56.776553,-23.0,-82.0,12.3,,4372780,465260,,2,,,
2025-12-06T15:44:59.782977,-23.0,-82.0,12.3,,4372780,465260,,2,,,
2025-12-06T15:45:02.895045,-23.0,-80.0,12.3,,4372780,465260,,2,,,
2025-12-06T15:45:06.460239,-23.0,-82.0,12.3,,4372780,465260,,2,,,
2025-12-06T15:45:09.501877,-23.0,-82.0,12.3,,4372780,465260,,2,,,
2025-12-06T15:45:12.550755,-23.0,-82.0,12.3,,4372780,465260,,2,,,
2025-12-06T15:45:15.580348,-23.0,-82.0,12.3,,4372952,465260,,2,,,
2025-12-06T15:45:19.216578,-24.0,-80.0,13.9,,4373296,465260,,2,,,
2025-12-06T15:45:22.332736,-23.0,-84.0,13.9,,4373382,465260,,2,,,
2025-12-06T15:45:25.426612,-24.0,-86.0,13.9,,4373554,465260,,2,,,
2025-12-06T15:45:28.576407,-22.0,-80.0,13.9,,4373936,465602,,2,,,
2025-12-06T15:45:32.210136,-22.0,-82.0,13.9,,4374108,465686,,2,,,
2025-12-06T15:45:35.239682,-22.0,-82.0,13.9,,4374108,465686,,2,,,
2025-12-06T15:45:38.322251,-22.0,-82.0,13.9,,4374108,465686,,2,,,
2025-12-06T15:45:41.453001,-22.0,-82.0,13.9,,4374108,465686,,2,,,
2025-12-06T15:45:45.159045,-24.0,-80.0,13.9,,4374280,465686,,2,,,
2025-12-06T15:45:48.314454,-22.0,-84.0,13.9,,4374366,465686,,2,,,
2025-12-06T15:45:51.383058,-22.0,-80.0,13.9,,4374366,465686,,2,,,
2025-12-06T15:45:54.418107,-22.0,-82.0,13.9,,4374366,465686,,2,,,
2025-12-06T15:45:57.969851,-22.0,-82.0,13.9,,4374366,465686,,2,,,
2025-12-06T15:46:01.049442,-42.0,-82.0,13.9,,4374452,465686,,2,,,
2025-12-06T15:46:04.318932,-22.0,-82.0,13.9,,4374624,465686,,2,,,
2025-12-06T15:46:07.360084,-22.0,-82.0,13.9,,4374624,465686,,2,,,
2025-12-06T15:46:11.094471,-22.0,-84.0,13.9,,4374624,465686,,2,,,
2025-12-06T15:46:14.129415,-22.0,-82.0,13.9,,4374624,465686,,2,,,
2025-12-06T15:46:17.133447,-22.0,-82.0,13.9,,4374624,465686,,2,,,
2025-12-06T15:46:20.176451,-23.0,-80.0,11.1,,4374796,465686,,2,,,
2025-12-06T15:46:23.771783,-24.0,-84.0,15.4,,4375054,465686,,2,,,
2025-12-06T15:46:26.835222,-24.0,-82.0,15.4,,4375140,465686,,2,,,
2025-12-06T15:46:29.983298,-24.0,-82.0,15.4,,4375140,465686,,2,,,
2025-12-06T15:46:33.094361,-24.0,-82.0,15.4,,4375140,465686,,2,,,
2025-12-06T15:46:36.914358,-24.0,-80.0,15.4,,4375140,465686,,2,,,
2025-12-06T15:46:40.050111,-24.0,-82.0,15.4,,4375140,465686,,2,,,
2025-12-06T15:46:43.158145,-24.0,-82.0,15.4,,4375140,465686,,2,,,
2025-12-06T15:46:46.155934,-24.0,-82.0,15.4,,4375140,465686,,2,,,
2025-12-06T15:46:49.743612,-24.0,-84.0,15.4,,4375140,465686,,2,,,
2025-12-06T15:46:52.874960,-24.0,-80.0,15.4,,4375140,465686,,2,,,
2025-12-06T15:46:55.933310,-24.0,-82.0,15.4,,4375140,465686,,2,,,
2025-12-06T15:46:59.053321,-24.0,-82.0,15.4,,4375140,465686,,2,,,
2025-12-06T15:47:02.697554,-24.0,-82.0,15.4,,4375140,465686,,2,,,
2025-12-06T15:47:05.791790,-22.0,-82.0,15.4,,4375312,465866,,2,,,
2025-12-06T15:47:08.896062,-22.0,-82.0,15.4,,4375484,465908,,2,,,
2025-12-06T15:47:11.957082,-23.0,-82.0,15.4,,4375484,465908,,2,,,
2025-12-06T15:47:15.673918,-23.0,-82.0,15.4,,4375484,465908,,2,,,
2025-12-06T15:47:18.773783,-23.0,-82.0,15.4,,4375484,465908,,2,,,
2025-12-06T15:47:21.823889,-23.0,-82.0,15.4,,4375868,466154,,2,,,
2025-12-06T15:47:24.847763,-24.0,-82.0,15.4,,4376212,466196,,2,,,
2025-12-06T15:47:28.518575,-22.0,-84.0,15.4,,4376470,466196,,2,,,
2025-12-06T15:47:31.696975,-22.0,-80.0,15.4,,4376470,466196,,2,,,
2025-12-06T15:47:34.711714,-22.0,-82.0,15.4,,4376642,466196,,2,,,
2025-12-06T15:47:37.778810,-23.0,-82.0,15.4,,4376728,466196,,2,,,
2025-12-06T15:47:41.408282,-23.0,-82.0,15.4,,4376728,466196,,2,,,
2025-12-06T15:47:44.533830,-23.0,-82.0,15.4,,4376728,466196,,2,,,
2025-12-06T15:47:47.594697,-23.0,-82.0,15.4,,4376728,466196,,2,,,
2025-12-06T15:47:50.565151,-23.0,-82.0,15.4,,4376728,466196,,2,,,
2025-12-06T15:47:54.137144,-23.0,-84.0,15.4,,4376728,466196,,2,,,
2025-12-06T15:47:57.133463,-22.0,-82.0,15.4,,4376986,466196,,2,,,
2025-12-06T15:48:00.220877,-24.0,-82.0,15.4,,4376986,466196,,2,,,
2025-12-06T15:48:03.317001,-24.0,-82.0,15.4,,4376986,466196,,2,,,
2025-12-06T15:48:06.790409,-24.0,-82.0,15.4,,4376986,466196,,2,,,
2025-12-06T15:48:09.797131,-24.0,-84.0,15.4,,4376986,466196,,2,,,
2025-12-06T15:48:12.763992,-23.0,-82.0,15.4,,4377072,466196,,2,,,
2025-12-06T15:48:15.809732,-23.0,-82.0,15.4,,4377244,466196,,2,,,
2025-12-06T15:48:19.036012,-23.0,-78.0,15.4,,4377244,466196,,2,,,
2025-12-06T15:48:22.098941,-23.0,-80.0,15.4,,4377244,466196,,2,,,
2025-12-06T15:48:25.094986,-23.0,-82.0,15.4,,4377244,466196,,2,,,
2025-12-06T15:48:28.179769,-22.0,-82.0,15.4,,4377502,466196,,2,,,
2025-12-06T15:48:31.292390,-22.0,-84.0,13.9,,4377502,466196,,2,,,
2025-12-06T15:48:34.604199,-22.0,-80.0,15.4,,4377588,466196,,2,,,
2025-12-06T15:48:37.602944,-23.0,-82.0,15.4,,4377760,466196,,2,,,
2025-12-06T15:48:40.637856,-23.0,-80.0,15.4,,4377760,466196,,2,,,
2025-12-06T15:48:43.707778,-23.0,-80.0,15.4,,4377760,466196,,2,,,
2025-12-06T15:48:47.108381,-23.0,-80.0,15.4,,4377760,466196,,2,,,
2025-12-06T15:48:50.208599,-23.0,-82.0,15.4,,4377760,466196,,2,,,
2025-12-06T15:48:53.256793,-23.0,-80.0,15.4,,4377760,466196,,2,,,
2025-12-06T15:48:56.294184,-23.0,-82.0,15.4,,4377760,466196,,2,,,
2025-12-06T15:48:59.809756,-23.0,-80.0,15.4,,4377760,466196,,2,,,
2025-12-06T15:49:02.861918,-23.0,-82.0,15.4,,4377760,466196,,2,,,
2025-12-06T15:49:05.864686,-23.0,-82.0,15.4,,4377760,466196,,2,,,
2025-12-06T15:49:08.894390,-23.0,-80.0,15.4,,4377760,466196,,2,,,
2025-12-06T15:49:12.497245,-23.0,-80.0,15.4,,4377760,466196,,2,,,
2025-12-06T15:49:15.615489,-23.0,-80.0,15.4,,4377846,466196,,2,,,
2025-12-06T15:49:18.651782,-22.0,-82.0,15.4,,4378018,466196,,2,,,
2025-12-06T15:49:21.672665,-22.0,-82.0,15.4,,4378018,466196,,2,,,
2025-12-06T15:49:25.336013,-22.0,-80.0,15.4,,4378018,466196,,2,,,
2025-12-06T15:49:28.365281,-22.0,-84.0,15.4,,4378018,466196,,2,,,
2025-12-06T15:49:31.380442,-24.0,-80.0,12.3,,4378276,466210,,2,,,
2025-12-06T15:49:34.459644,-22.0,-80.0,12.3,,4378276,466210,,2,,,
2025-12-06T15:49:38.029858,-22.0,-86.0,12.3,,4378448,466210,,2,,,
2025-12-06T15:49:41.064229,-22.0,-82.0,12.3,,4378534,466210,,2,,,
2025-12-06T15:49:44.113899,-22.0,-82.0,12.3,,4378534,466210,,2,,,
2025-12-06T15:49:47.060694,-23.0,-80.0,12.3,,4378792,466210,,2,,,
2025-12-06T15:49:50.766378,-23.0,-82.0,12.3,,4378792,466210,,2,,,
2025-12-06T15:49:53.855624,-23.0,-80.0,12.3,,4378792,466210,,2,,,
2025-12-06T15:49:56.979080,-23.0,-80.0,12.3,,4378792,466210,,2,,,
2025-12-06T15:50:00.224556,-23.0,-82.0,12.3,,4378792,466210,,2,,,
2025-12-06T15:50:04.040013,-23.0,-80.0,12.3,,4378792,466210,,2,,,
2025-12-06T15:50:07.186779,-23.0,-84.0,12.3,,4378964,466210,,2,,,
2025-12-06T15:50:10.243905,-22.0,-82.0,12.3,,4379050,466210,,2,,,
2025-12-06T15:50:13.290636,-22.0,-82.0,12.3,,4379050,466210,,2,,,
2025-12-06T15:50:16.816492,-22.0,-82.0,12.3,,4379050,466210,,2,,,
2025-12-06T15:50:19.875915,-22.0,-82.0,12.3,,4379050,466210,,2,,,
2025-12-06T15:50:22.905943,-22.0,-82.0,12.3,,4379050,466210,,2,,,
2025-12-06T15:50:25.935600,-24.0,-82.0,12.3,,4379308,466210,,2,,,
2025-12-06T15:50:29.354263,-24.0,-80.0,12.3,,4379308,466210,,2,,,
2025-12-06T15:50:32.480638,-24.0,-84.0,12.3,,4379394,466210,,2,,,
2025-12-06T15:50:35.536595,-22.0,-84.0,13.9,,4379566,466210,,2,,,
2025-12-06T15:50:38.596333,-22.0,-80.0,13.9,,4379566,466210,,2,,,
2025-12-06T15:50:41.884661,-22.0,-80.0,13.9,,4379566,466210,,2,,,
2025-12-06T15:50:44.840871,-22.0,-82.0,13.9,,4379566,466210,,2,,,
2025-12-06T15:50:47.925495,-22.0,-84.0,15.4,,4379824,466210,,2,,,
2025-12-06T15:50:50.984036,-22.0,-80.0,15.4,,4379824,466210,,2,,,
2025-12-06T15:50:54.199094,-22.0,-78.0,15.4,,4379824,466210,,2,,,
2025-12-06T15:50:57.255617,-22.0,-82.0,15.4,,4379824,466210,,2,,,
2025-12-06T15:51:00.283316,-22.0,-82.0,15.4,,4379824,466210,,2,,,
2025-12-06T15:51:03.337953,-22.0,-82.0,15.4,,4379824,466210,,2,,,
2025-12-06T15:51:06.511000,-22.0,-80.0,15.4,,4379824,466210,,2,,,
2025-12-06T15:51:09.756334,-22.0,-82.0,15.4,,4379824,466210,,2,,,
2025-12-06T15:51:12.858576,-22.0,-82.0,15.4,,4379824,466210,,2,,,
2025-12-06T15:51:15.887780,-22.0,-82.0,15.4,,4379824,466210,,2,,,
2025-12-06T15:51:18.974862,-22.0,-82.0,15.4,,4379824,466210,,2,,,
2025-12-06T15:51:22.278243,-22.0,-84.0,15.4,,4379824,466210,,2,,,
2025-12-06T15:51:25.308737,-22.0,-84.0,15.4,,4379824,466210,,2,,,
2025-12-06T15:51:28.337729,-23.0,-82.0,15.4,,4379996,466210,,2,,,
2025-12-06T15:51:31.361706,-22.0,-82.0,15.4,,4380082,466210,,2,,,
2025-12-06T15:51:34.757399,-24.0,-82.0,15.4,,4380082,466300,,2,,,
2025-12-06T15:51:37.761139,-24.0,-84.0,12.5,,4380340,466300,,2,,,
2025-12-06T15:51:40.784405,-23.0,-82.0,12.5,,4380426,466342,,2,,,
2025-12-06T15:51:43.905221,-23.0,-80.0,12.5,,4380426,466342,,2,,,
2025-12-06T15:51:47.475711,-23.0,-82.0,12.5,,4380426,466342,,2,,,
2025-12-06T15:51:50.581831,-23.0,-82.0,15.4,,4380684,466342,,2,,,
2025-12-06T15:51:53.612894,-22.0,-82.0,13.9,,4380998,466506,,2,,,
2025-12-06T15:51:56.658476,-22.0,-82.0,13.9,,4381256,466548,,2,,,
2025-12-06T15:52:00.456573,-22.0,-82.0,15.4,,4381342,466548,,2,,,
2025-12-06T15:52:03.497258,-22.0,-84.0,15.4,,4381342,466548,,2,,,
2025-12-06T15:52:06.488072,-22.0,-84.0,15.4,,4381342,466548,,2,,,
2025-12-06T15:52:09.497748,-22.0,-82.0,15.4,,4381342,466548,,2,,,
2025-12-06T15:52:13.037443,-22.0,-82.0,15.4,,4381342,466548,,2,,,
2025-12-06T15:52:16.112385,-22.0,-84.0,15.4,,4381342,466548,,2,,,
