timestamp,uptime_seconds,elapsed_seconds,total_devices,active_clients,connected_devices,successful_publishes,failed_publishes,failed_devices,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,messages_per_second,bandwidth_mbps,avg_send_rate_per_device,avg_messages_per_device
2025-12-06T02:56:37.824862+00:00,30.03,30.02521,400,400,400,2400,0,0,26.413,20.4234,68.0901,114.3128,79.9328,0.100247,0.19983207444677323,6.0
2025-12-06T02:57:07.845925+00:00,60.05,60.046273,400,400,400,4800,0,0,21.7499,16.875,50.305,101.7113,79.9384,0.100389,0.19984587553002664,12.0
2025-12-06T02:57:37.872362+00:00,90.07,90.07271,400,400,400,7200,0,0,22.7184,19.4023,52.5023,90.1588,79.9354,0.100518,0.1998385526537394,18.0
2025-12-06T02:58:07.897621+00:00,120.1,120.097969,400,400,400,9600,0,0,22.4907,19.9666,47.5764,79.6719,79.9347,0.100607,0.19983685152910455,24.0
2025-12-06T02:58:37.912410+00:00,150.11,150.112758,400,400,400,12000,0,0,23.5289,21.4082,50.9883,91.5473,79.9399,0.100666,0.19984976893169865,30.0
2025-12-06T02:59:07.938140+00:00,180.14,180.138488,400,400,400,14400,0,0,23.5359,21.2932,51.7225,86.568,79.9385,0.100686,0.19984624274186202,36.0
2025-12-06T02:59:37.948016+00:00,210.15,210.148364,400,400,400,16800,0,0,22.9272,20.3318,50.3811,79.0102,79.9435,0.100707,0.19985880070900766,42.0
2025-12-06T03:00:07.980478+00:00,240.18,240.180826,400,400,400,19200,0,0,22.2429,19.2472,49.5351,77.8551,79.9398,0.100713,0.1998494251160582,48.0
2025-12-06T03:00:37.999298+00:00,270.2,270.199646,400,400,400,21600,0,0,22.4782,18.7717,49.8418,98.3637,79.9409,0.100733,0.19985222334451172,54.0
2025-12-06T03:01:08.025261+00:00,300.23,300.225609,400,400,400,24000,0,0,22.1737,18.0786,49.6173,98.0561,79.9399,0.100736,0.1998497070248261,60.0
2025-12-06T03:01:38.045269+00:00,330.25,330.245617,400,400,400,26400,0,0,22.0524,17.4368,49.7443,99.1053,79.9405,0.100746,0.1998512519244124,66.0
2025-12-06T03:02:08.083049+00:00,360.28,360.283397,400,400,400,28800,0,0,21.4229,16.711,48.6963,97.8838,79.9371,0.100747,0.19984268106587216,72.0
2025-12-06T03:02:38.115092+00:00,390.32,390.31544,400,400,400,31200,0,0,20.7447,15.9276,47.6822,96.2187,79.9353,0.100748,0.19983836662982124,78.0
2025-12-06T03:03:08.140216+00:00,420.34,420.340564,400,400,400,33600,0,0,20.2237,15.3622,46.6397,94.2795,79.9352,0.100752,0.19983795806107355,84.0
2025-12-06T03:03:38.171438+00:00,450.37,450.371786,400,400,400,36000,0,0,19.9915,15.0994,46.2698,93.9556,79.934,0.100751,0.19983489818343106,90.0
2025-12-06T03:04:08.206667+00:00,480.41,480.407015,400,400,400,38400,0,0,19.784,14.895,45.4278,91.933,79.9322,0.100756,0.19983055409796627,96.0
2025-12-06T03:04:38.226646+00:00,510.43,510.426994,400,400,400,40800,0,0,19.4855,14.5854,44.6651,90.3878,79.9331,0.100781,0.19983269145048393,102.0
2025-12-06T03:05:08.294949+00:00,540.5,540.495297,400,400,400,43200,0,0,19.1627,14.1957,44.0797,88.1181,79.9267,0.100814,0.1998167247697624,108.0
2025-12-06T03:05:38.337562+00:00,570.54,570.53791,400,400,400,45600,0,0,19.0349,14.1147,43.6652,83.3791,79.9246,0.100847,0.19981143759579445,114.0
2025-12-06T03:06:08.384731+00:00,600.59,600.585079,400,400,400,48000,0,0,18.8507,13.9542,43.2764,79.4948,79.9221,0.100874,0.19980516365775383,120.0
2025-12-06T03:06:38.426204+00:00,630.63,630.626552,400,400,400,50400,0,0,18.5381,13.5334,42.9259,75.3567,79.9205,0.1009,0.19980129222342038,126.0
2025-12-06T03:07:08.469443+00:00,660.67,660.669791,400,400,400,52800,0,0,18.3788,13.3622,42.6249,73.4623,79.9189,0.100927,0.19979723879943528,132.0
2025-12-06T03:07:38.487728+00:00,690.69,690.688076,400,400,400,55200,0,0,18.0741,13.0298,42.3411,71.164,79.9203,0.100954,0.1998007563692181,138.0
2025-12-06T03:08:08.505993+00:00,720.71,720.706341,400,400,400,57600,0,0,17.7334,12.676,42.0755,68.8598,79.9216,0.100978,0.19980398646166486,144.0
2025-12-06T03:08:38.524987+00:00,750.73,750.725335,400,400,400,60000,0,0,17.3867,12.3299,41.7429,67.4047,79.9227,0.100999,0.19980676421423824,150.0
2025-12-06T03:09:08.554942+00:00,780.76,780.75529,400,400,400,62400,0,0,17.1095,12.0658,41.4201,65.4044,79.9226,0.101019,0.1998065232449466,156.0
2025-12-06T03:09:38.572263+00:00,810.77,810.772611,400,400,400,64800,0,0,16.7808,11.6902,41.1486,63.5666,79.9238,0.101039,0.19980941364088578,162.0
2025-12-06T03:10:08.603016+00:00,840.8,840.803364,400,400,400,67200,0,0,16.5105,11.3817,40.8756,62.3865,79.9236,0.101054,0.19980890561708076,168.0
2025-12-06T03:10:38.622540+00:00,870.82,870.822888,400,400,400,69600,0,0,16.2548,11.1009,40.6127,61.3016,79.9244,0.101069,0.19981100910154304,174.0
2025-12-06T03:11:08.641587+00:00,900.84,900.841935,400,400,400,72000,0,0,16.1205,10.97,40.3877,60.7409,79.9252,0.101084,0.199813078195566,180.0
