timestamp,uptime_seconds,elapsed_seconds,total_devices,active_clients,connected_devices,successful_publishes,failed_publishes,failed_devices,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,messages_per_second,bandwidth_mbps,avg_send_rate_per_device,avg_messages_per_device
2025-10-23T00:04:49.466882+00:00,30.02,30.021317,400,0,0,0,2000,400,,,,,0.0,0.0,0.0,0.0
2025-10-23T00:05:19.492478+00:00,60.05,60.046913,400,0,0,0,2400,400,,,,,0.0,0.0,0.0,0.0
2025-10-23T00:05:49.509714+00:00,90.06,90.064149,400,0,0,0,2800,400,,,,,0.0,0.0,0.0,0.0
2025-10-23T00:06:19.525805+00:00,120.08,120.08024,400,0,0,0,3200,400,,,,,0.0,0.0,0.0,0.0
2025-10-23T00:06:49.540618+00:00,150.1,150.095053,400,0,0,0,3600,400,,,,,0.0,0.0,0.0,0.0
2025-10-23T00:07:19.552653+00:00,180.11,180.107088,400,0,0,0,4000,400,,,,,0.0,0.0,0.0,0.0
2025-10-23T00:07:49.566080+00:00,210.12,210.120515,400,0,0,0,4400,400,,,,,0.0,0.0,0.0,0.0
2025-10-23T00:08:19.577747+00:00,240.13,240.132182,400,0,0,0,4800,400,,,,,0.0,0.0,0.0,0.0
2025-10-23T00:08:49.591306+00:00,270.15,270.145741,400,0,0,0,5200,400,,,,,0.0,0.0,0.0,0.0
2025-10-23T00:09:19.603907+00:00,300.16,300.158342,400,0,0,0,5600,400,,,,,0.0,0.0,0.0,0.0
2025-10-23T00:09:49.615853+00:00,330.17,330.170288,400,0,0,0,6000,400,,,,,0.0,0.0,0.0,0.0
2025-10-23T00:10:19.628139+00:00,360.18,360.182574,400,0,0,0,6400,400,,,,,0.0,0.0,0.0,0.0
2025-10-23T00:10:49.641109+00:00,390.2,390.195544,400,0,0,0,6800,400,,,,,0.0,0.0,0.0,0.0
2025-10-23T00:11:19.655070+00:00,420.21,420.209505,400,0,0,0,7200,400,,,,,0.0,0.0,0.0,0.0
2025-10-23T00:11:49.667470+00:00,450.22,450.221905,400,0,0,0,7600,400,,,,,0.0,0.0,0.0,0.0
2025-10-23T00:12:19.682755+00:00,480.24,480.23719,400,0,0,0,8000,400,,,,,0.0,0.0,0.0,0.0
2025-10-23T00:12:49.696899+00:00,510.25,510.251334,400,0,0,0,8400,400,,,,,0.0,0.0,0.0,0.0
2025-10-23T00:13:19.710929+00:00,540.27,540.265364,400,0,0,0,8800,400,,,,,0.0,0.0,0.0,0.0
2025-10-23T00:13:49.723834+00:00,570.28,570.278269,400,0,0,0,9200,400,,,,,0.0,0.0,0.0,0.0
2025-10-23T00:14:19.736802+00:00,600.29,600.291237,400,0,0,0,9600,400,,,,,0.0,0.0,0.0,0.0
2025-10-23T00:14:49.752990+00:00,630.31,630.307425,400,0,0,0,10000,400,,,,,0.0,0.0,0.0,0.0
2025-10-23T00:15:19.769947+00:00,660.32,660.324382,400,0,0,0,10400,400,,,,,0.0,0.0,0.0,0.0
2025-10-23T00:15:49.785915+00:00,690.34,690.34035,400,0,0,0,10800,400,,,,,0.0,0.0,0.0,0.0
2025-10-23T00:16:19.801974+00:00,720.36,720.356409,400,0,0,0,11200,400,,,,,0.0,0.0,0.0,0.0
2025-10-23T00:16:49.816179+00:00,750.37,750.370614,400,0,0,0,11600,400,,,,,0.0,0.0,0.0,0.0
2025-10-23T00:17:19.829323+00:00,780.38,780.383758,400,0,0,0,12000,400,,,,,0.0,0.0,0.0,0.0
2025-10-23T00:17:49.841737+00:00,810.4,810.396172,400,0,0,0,12400,400,,,,,0.0,0.0,0.0,0.0
2025-10-23T00:18:19.854526+00:00,840.41,840.408961,400,0,0,0,12800,400,,,,,0.0,0.0,0.0,0.0
2025-10-23T00:18:49.868826+00:00,870.42,870.423261,400,0,0,0,13200,400,,,,,0.0,0.0,0.0,0.0
2025-10-23T00:19:19.879216+00:00,900.43,900.433651,400,0,0,0,13600,400,,,,,0.0,0.0,0.0,0.0
2025-10-23T00:19:49.888580+00:00,930.44,930.443015,400,0,0,0,14000,400,,,,,0.0,0.0,0.0,0.0
2025-10-23T00:20:19.895958+00:00,960.45,960.450393,400,0,0,0,14400,400,,,,,0.0,0.0,0.0,0.0
2025-10-23T00:20:49.915989+00:00,990.47,990.470424,400,0,0,0,14800,400,,,,,0.0,0.0,0.0,0.0
