timestamp,halow_rssi_dbm,halow_noise_dbm,halow_tx_rate_mbps,halow_rx_rate_mbps,halow_tx_bytes,halow_rx_bytes,halow_retries,halow_drops
2025-12-03T23:16:00.018915,-33.0,-80.0,12.3,,352015,59530,,1
2025-12-03T23:16:03.689100,-33.0,-82.0,12.3,,352015,59530,,1
2025-12-03T23:16:06.792287,-33.0,-84.0,12.3,,352015,59530,,1
2025-12-03T23:16:09.759686,-33.0,-80.0,12.3,,352015,59530,,1
2025-12-03T23:16:12.739019,-35.0,-80.0,15.4,,352273,59530,,1
2025-12-03T23:16:16.149222,-32.0,-84.0,15.4,,352273,59530,,1
2025-12-03T23:16:19.159591,-32.0,-80.0,15.4,,352273,59530,,1
2025-12-03T23:16:22.148277,-32.0,-82.0,15.4,,352273,59530,,1
2025-12-03T23:16:25.137154,-32.0,-82.0,15.4,,352273,59530,,1
2025-12-03T23:16:28.774235,-32.0,-82.0,15.4,,352273,59530,,1
2025-12-03T23:16:31.747968,-32.0,-84.0,15.4,,352273,59530,,1
2025-12-03T23:16:34.762215,-32.0,-82.0,15.4,,352273,59530,,1
2025-12-03T23:16:37.694148,-32.0,-80.0,15.4,,352273,59530,,1
2025-12-03T23:16:41.098165,-32.0,-80.0,15.4,,352273,59530,,1
2025-12-03T23:16:44.010346,-32.0,-78.0,15.4,,352273,59530,,1
2025-12-03T23:16:46.861111,-33.0,-84.0,13.9,,352531,59530,,1
2025-12-03T23:16:49.720234,-33.0,-82.0,13.9,,352531,59530,,1
2025-12-03T23:16:52.608816,-33.0,-80.0,13.9,,352531,59530,,1
2025-12-03T23:16:56.100359,-33.0,-82.0,13.9,,352531,59530,,1
2025-12-03T23:16:59.006399,-33.0,-80.0,13.9,,352531,59530,,1
2025-12-03T23:17:01.893533,-33.0,-84.0,13.9,,352531,59530,,1
2025-12-03T23:17:04.838334,-33.0,-82.0,13.9,,352531,59530,,1
2025-12-03T23:17:08.425053,-33.0,-82.0,13.9,,352531,59530,,1
2025-12-03T23:17:11.485685,-33.0,-84.0,13.9,,352531,59530,,1
2025-12-03T23:17:14.488744,-32.0,-82.0,15.4,,352617,59530,,1
2025-12-03T23:17:17.428192,-32.0,-82.0,15.4,,352789,59530,,1
2025-12-03T23:17:21.132273,-32.0,-82.0,15.4,,352789,59530,,1
2025-12-03T23:17:24.119381,-32.0,-82.0,15.4,,352789,59530,,1
2025-12-03T23:17:26.977498,-32.0,-84.0,15.4,,352789,59530,,1
2025-12-03T23:17:30.065688,-32.0,-82.0,15.4,,352789,59530,,1
2025-12-03T23:17:33.904474,-32.0,-82.0,15.4,,352789,59530,,1
2025-12-03T23:17:36.865983,-32.0,-80.0,15.4,,352789,59530,,1
2025-12-03T23:17:39.847896,-32.0,-82.0,15.4,,352789,59530,,1
2025-12-03T23:17:42.927517,-32.0,-82.0,12.5,,352875,59530,,1
2025-12-03T23:17:46.504360,-32.0,-82.0,13.9,,353047,59530,,1
2025-12-03T23:17:49.588640,-32.0,-82.0,13.9,,353047,59530,,1
2025-12-03T23:17:52.487751,-32.0,-84.0,13.9,,353047,59530,,1
2025-12-03T23:17:55.549157,-33.0,-84.0,15.4,,353305,59530,,1
2025-12-03T23:17:58.998921,-33.0,-80.0,15.4,,353305,59530,,1
2025-12-03T23:18:01.884682,-33.0,-84.0,15.4,,353305,59530,,1
2025-12-03T23:18:04.847559,-33.0,-82.0,15.4,,353305,59530,,1
2025-12-03T23:18:07.815535,-33.0,-84.0,15.4,,353305,59530,,1
2025-12-03T23:18:10.957720,-33.0,-80.0,15.4,,353305,59530,,1
2025-12-03T23:18:14.058531,-33.0,-80.0,15.4,,353305,59530,,1
2025-12-03T23:18:16.927798,-33.0,-82.0,15.4,,353305,59530,,1
2025-12-03T23:18:19.895874,-33.0,-82.0,15.4,,353305,59530,,1
2025-12-03T23:18:22.856482,-32.0,-82.0,13.9,,353477,59530,,1
2025-12-03T23:18:26.593819,-32.0,-82.0,15.4,,353563,59530,,1
2025-12-03T23:18:29.544088,-32.0,-82.0,15.4,,353563,59530,,1
2025-12-03T23:18:32.500419,-32.0,-82.0,15.4,,353563,59530,,1
2025-12-03T23:18:35.447230,-32.0,-82.0,15.4,,353563,59530,,1
2025-12-03T23:18:39.030538,-32.0,-82.0,15.4,,353563,59544,,1
