timestamp,halow_rssi_dbm,halow_noise_dbm,halow_tx_rate_mbps,halow_rx_rate_mbps,halow_tx_bytes,halow_rx_bytes,halow_retries,halow_drops
2025-12-05T15:04:21.884673,-30.0,-82.0,12.3,,2776778,310098,,2
2025-12-05T15:04:24.809396,-30.0,-82.0,12.3,,2776778,310098,,2
2025-12-05T15:04:27.965650,-30.0,-76.0,12.3,,2776778,310098,,2
2025-12-05T15:04:30.988390,-30.0,-80.0,12.3,,2776778,310098,,2
2025-12-05T15:04:34.047114,-30.0,-82.0,12.3,,2776778,310098,,2
2025-12-05T15:04:37.124725,-32.0,-82.0,12.3,,2777036,310098,,2
2025-12-05T15:04:40.142464,-30.0,-82.0,13.9,,2777208,310098,,2
2025-12-05T15:04:43.210691,-32.0,-82.0,13.9,,2777294,310098,,2
2025-12-05T15:04:46.347839,-32.0,-82.0,13.9,,2777294,310098,,2
2025-12-05T15:04:49.603580,-32.0,-82.0,13.9,,2777294,310098,,2
2025-12-05T15:04:52.621388,-32.0,-82.0,13.9,,2777380,310098,,2
2025-12-05T15:04:55.813671,-32.0,-84.0,15.4,,2777552,310112,,2
2025-12-05T15:04:58.849036,-32.0,-80.0,15.4,,2777552,310112,,2
2025-12-05T15:05:02.232222,-32.0,-76.0,15.4,,2777552,310112,,2
2025-12-05T15:05:05.297462,-32.0,-82.0,15.4,,2777552,310112,,2
2025-12-05T15:05:08.475235,-32.0,-82.0,15.4,,2777552,310112,,2
2025-12-05T15:05:11.464674,-32.0,-80.0,15.4,,2777552,310112,,2
2025-12-05T15:05:14.988938,-30.0,-82.0,15.4,,2777638,310112,,2
2025-12-05T15:05:18.016328,-30.0,-82.0,12.3,,2777810,310112,,2
2025-12-05T15:05:21.190644,-30.0,-82.0,12.3,,2777810,310112,,2
2025-12-05T15:05:24.496212,-30.0,-80.0,12.3,,2777810,310112,,2
2025-12-05T15:05:27.978346,-30.0,-80.0,12.3,,2777810,310112,,2
2025-12-05T15:05:31.089677,-30.0,-82.0,12.3,,2777810,310112,,2
2025-12-05T15:05:34.093698,-30.0,-82.0,12.3,,2777810,310112,,2
2025-12-05T15:05:37.001450,-30.0,-80.0,12.3,,2777810,310112,,2
2025-12-05T15:05:40.664952,-30.0,-82.0,12.3,,2777810,310112,,2
2025-12-05T15:05:43.694159,-33.0,-82.0,13.9,,2777982,310112,,2
2025-12-05T15:05:46.752357,-30.0,-82.0,13.9,,2778068,310112,,2
2025-12-05T15:05:49.872360,-30.0,-80.0,13.9,,2778068,310112,,2
2025-12-05T15:05:53.664873,-30.0,-80.0,13.9,,2778068,310112,,2
2025-12-05T15:05:56.711952,-33.0,-82.0,15.4,,2778240,310112,,2
2025-12-05T15:05:59.831542,-32.0,-80.0,15.4,,2778326,310112,,2
2025-12-05T15:06:02.974405,-32.0,-82.0,15.4,,2778326,310112,,2
2025-12-05T15:06:06.611555,-32.0,-82.0,15.4,,2778326,310112,,2
2025-12-05T15:06:09.734517,-32.0,-82.0,15.4,,2778326,310112,,2
2025-12-05T15:06:12.678754,-32.0,-84.0,15.4,,2778326,310112,,2
2025-12-05T15:06:15.652126,-32.0,-78.0,15.4,,2778326,310112,,2
2025-12-05T15:06:19.332576,-32.0,-80.0,11.1,,2778584,310112,,2
2025-12-05T15:06:22.332790,-32.0,-80.0,12.3,,2778584,310112,,2
2025-12-05T15:06:25.456811,-33.0,-82.0,13.9,,2778670,310112,,2
2025-12-05T15:06:28.695865,-30.0,-80.0,15.4,,2778842,310112,,2
2025-12-05T15:06:32.311356,-30.0,-80.0,15.4,,2778842,310112,,2
2025-12-05T15:06:35.422953,-30.0,-82.0,15.4,,2778842,310112,,2
2025-12-05T15:06:39.133493,-30.0,-82.0,15.4,,2778842,310112,,2
2025-12-05T15:06:42.315774,-30.0,-80.0,15.4,,2778842,310112,,2
2025-12-05T15:06:45.734814,-31.0,-82.0,15.4,,2778928,310112,,2
2025-12-05T15:06:48.875344,-32.0,-84.0,15.4,,2779358,310112,,2
2025-12-05T15:06:51.891242,-32.0,-82.0,15.4,,2779358,310112,,2
2025-12-05T15:06:55.004612,-32.0,-80.0,15.4,,2779358,310112,,2
2025-12-05T15:06:58.573845,-32.0,-80.0,15.4,,2779358,310112,,2
2025-12-05T15:07:01.693971,-32.0,-80.0,15.4,,2779358,310112,,2
2025-12-05T15:07:04.814194,-33.0,-82.0,15.4,,2779530,310112,,2
2025-12-05T15:07:07.897384,-32.0,-80.0,15.4,,2779616,310112,,2
