timestamp,uptime_seconds,elapsed_seconds,total_devices,active_clients,connected_devices,successful_publishes,failed_publishes,failed_devices,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,messages_per_second,bandwidth_mbps,avg_send_rate_per_device,avg_messages_per_device
2025-12-06T18:21:57.255121+00:00,30.02,30.021295,200,200,200,1200,0,0,26.6769,25.9983,65.8409,87.6653,39.9716,0.050102,0.19985813403452451,6.0
2025-12-06T18:22:27.262730+00:00,60.03,60.028904,200,200,200,2400,0,0,22.7638,18.3453,50.1698,86.2426,39.9807,0.050214,0.1999036997243861,12.0
2025-12-06T18:22:57.288131+00:00,90.05,90.054305,200,200,200,3600,0,0,22.8675,20.4791,47.8007,81.6304,39.9759,0.050278,0.19987939499394283,18.0
2025-12-06T18:23:27.296701+00:00,120.06,120.062875,200,200,200,4800,0,0,21.7982,18.9384,46.1243,78.9293,39.9791,0.050313,0.1998952632110467,24.0
2025-12-06T18:23:57.316979+00:00,150.08,150.083153,200,200,200,6000,0,0,21.588,18.9991,43.4651,65.8187,39.9778,0.050337,0.1998891907608044,30.0
2025-12-06T18:24:27.337098+00:00,180.1,180.103272,200,200,200,7200,0,0,21.2197,18.9023,42.0871,60.2059,39.9771,0.050349,0.1998853191295714,36.0
2025-12-06T18:24:57.362004+00:00,210.13,210.128178,200,200,200,8400,0,0,20.8413,18.455,41.2672,57.2141,39.9756,0.05036,0.19987800017949045,42.0
2025-12-06T18:25:27.388988+00:00,240.16,240.155162,200,200,200,9600,0,0,19.99,16.6511,40.6625,54.8268,39.9742,0.050367,0.19987078187392868,48.0
2025-12-06T18:25:57.418211+00:00,270.18,270.184385,200,200,200,10800,0,0,19.962,16.5255,40.8528,58.8441,39.9727,0.050375,0.1998635117273709,54.0
2025-12-06T18:26:27.437387+00:00,300.2,300.203561,200,200,200,12000,0,0,20.4225,16.37,41.7721,66.5444,39.9729,0.050383,0.19986438468662937,60.0
2025-12-06T18:26:57.443285+00:00,330.21,330.209459,200,200,200,13200,0,0,20.1193,15.9666,41.2897,62.1256,39.9746,0.050392,0.1998731356753775,66.0
2025-12-06T18:27:27.449434+00:00,360.22,360.215608,200,200,200,14400,0,0,19.595,15.2248,41.0667,61.038,39.9761,0.050397,0.19988028947374206,72.0
2025-12-06T18:27:57.470166+00:00,390.24,390.23634,200,200,200,15600,0,0,18.9023,14.1119,40.5919,60.2274,39.9758,0.050398,0.19987887340271798,78.0
2025-12-06T18:28:27.489717+00:00,420.26,420.255891,200,200,200,16800,0,0,18.9188,14.0796,40.8528,60.4759,39.9756,0.050397,0.1998782213382465,84.0
2025-12-06T18:28:57.507945+00:00,450.27,450.274119,200,200,200,18000,0,0,18.5455,13.6622,40.521,59.4927,39.9756,0.050398,0.19987824350171013,90.0
2025-12-06T18:29:27.515278+00:00,480.28,480.281452,200,200,200,19200,0,0,17.9638,13.0992,40.2033,58.558,39.9766,0.050403,0.19988279705625608,96.0
2025-12-06T18:29:57.522902+00:00,510.29,510.289076,200,200,200,20400,0,0,17.4993,12.4231,39.8856,57.7069,39.9773,0.050414,0.19988670108234885,102.0
2025-12-06T18:30:27.533941+00:00,540.3,540.300115,200,200,200,21600,0,0,17.299,12.2202,39.7164,56.6522,39.9778,0.050434,0.1998889080377116,108.0
2025-12-06T18:30:57.556480+00:00,570.32,570.322654,200,200,200,22800,0,0,17.1605,12.0984,39.4798,55.7932,39.9774,0.050449,0.19988685211862545,114.0
2025-12-06T18:31:27.582344+00:00,600.35,600.348518,200,200,200,24000,0,0,17.185,12.221,39.3925,55.171,39.9768,0.050463,0.19988389477460156,120.0
2025-12-06T18:31:57.610122+00:00,630.38,630.376296,200,200,200,25200,0,0,17.1628,12.195,39.5413,54.8254,39.9761,0.050474,0.1998806122621083,126.0
2025-12-06T18:32:27.635223+00:00,660.4,660.401397,200,200,200,26400,0,0,17.1331,12.1021,39.453,54.4514,39.9757,0.050486,0.19987843847641046,132.0
2025-12-06T18:32:57.661580+00:00,690.43,690.427754,200,200,200,27600,0,0,17.0006,11.9543,39.3603,53.1862,39.9752,0.050498,0.19987609014918017,138.0
2025-12-06T18:33:27.691069+00:00,720.46,720.457243,200,200,200,28800,0,0,16.8471,11.8694,39.1906,52.3713,39.9746,0.050508,0.1998730686645342,144.0
2025-12-06T18:33:57.720702+00:00,750.49,750.486876,200,200,200,30000,0,0,16.6403,11.5695,39.0677,51.8313,39.9741,0.050518,0.19987025062913957,150.0
2025-12-06T18:34:27.753636+00:00,780.52,780.51981,200,200,200,31200,0,0,16.6258,11.5071,39.2295,51.7802,39.9734,0.050527,0.19986680414940397,156.0
2025-12-06T18:34:57.782099+00:00,810.55,810.548273,200,200,200,32400,0,0,16.536,11.4367,39.1778,51.5539,39.9729,0.050535,0.19986471552200816,162.0
