timestamp,halow_rssi_dbm,halow_noise_dbm,halow_tx_rate_mbps,halow_rx_rate_mbps,halow_tx_bytes,halow_rx_bytes,halow_retries,halow_drops
2025-12-05T15:23:18.140629,-33.0,-82.0,13.9,,2796578,311850,,2
2025-12-05T15:23:21.280860,-33.0,-80.0,13.9,,2796578,311850,,2
2025-12-05T15:23:24.400582,-33.0,-80.0,13.9,,2796578,311850,,2
2025-12-05T15:23:27.645419,-30.0,-82.0,15.4,,2796836,311850,,2
2025-12-05T15:23:30.982707,-30.0,-82.0,15.4,,2796836,311850,,2
2025-12-05T15:23:34.284401,-30.0,-80.0,15.4,,2796836,311850,,2
2025-12-05T15:23:37.436403,-31.0,-82.0,15.4,,2797008,311850,,2
2025-12-05T15:23:40.683303,-31.0,-80.0,15.4,,2797094,311850,,2
2025-12-05T15:23:43.766313,-31.0,-80.0,15.4,,2797094,311850,,2
2025-12-05T15:23:47.370677,-31.0,-80.0,15.4,,2797180,311850,,2
2025-12-05T15:23:50.482352,-32.0,-82.0,15.4,,2797352,311850,,2
2025-12-05T15:23:53.638800,-32.0,-82.0,15.4,,2797352,311850,,2
2025-12-05T15:23:56.697839,-30.0,-82.0,15.4,,2797610,311850,,2
2025-12-05T15:24:00.447214,-30.0,-80.0,12.5,,2797610,311850,,2
2025-12-05T15:24:03.542800,-30.0,-80.0,12.5,,2797610,311850,,2
2025-12-05T15:24:07.048247,-30.0,-84.0,12.5,,2797610,311850,,2
2025-12-05T15:24:10.273803,-30.0,-80.0,12.5,,2797610,311850,,2
2025-12-05T15:24:13.943326,-30.0,-80.0,12.5,,2797610,311850,,2
2025-12-05T15:24:17.183407,-30.0,-82.0,15.4,,2797782,311850,,2
2025-12-05T15:24:20.466968,-31.0,-80.0,15.4,,2797868,311850,,2
2025-12-05T15:24:23.663338,-31.0,-82.0,15.4,,2797868,311850,,2
2025-12-05T15:24:27.622752,-31.0,-78.0,15.4,,2797868,311850,,2
2025-12-05T15:24:30.836561,-31.0,-82.0,15.4,,2797868,311850,,2
2025-12-05T15:24:33.790050,-31.0,-82.0,15.4,,2797868,311850,,2
2025-12-05T15:24:36.804743,-33.0,-82.0,15.4,,2798126,311850,,2
2025-12-05T15:24:40.626891,-32.0,-82.0,15.4,,2798298,311850,,2
2025-12-05T15:24:43.772472,-31.0,-80.0,15.4,,2798384,311850,,2
2025-12-05T15:24:46.750534,-31.0,-82.0,15.4,,2798384,311850,,2
2025-12-05T15:24:49.780154,-31.0,-80.0,15.4,,2798384,311850,,2
2025-12-05T15:24:53.317508,-33.0,-80.0,15.4,,2798384,311864,,2
2025-12-05T15:24:56.486526,-33.0,-82.0,15.4,,2798556,311864,,2
2025-12-05T15:24:59.623012,-30.0,-80.0,15.4,,2798642,311864,,2
2025-12-05T15:25:02.664277,-30.0,-82.0,15.4,,2798642,311864,,2
