timestamp,halow_rssi_dbm,halow_noise_dbm,halow_tx_rate_mbps,halow_rx_rate_mbps,halow_tx_bytes,halow_rx_bytes,halow_retries,halow_drops
2025-12-04T00:40:55.606325,-32.0,-80.0,15.4,,414273,68668,,1
2025-12-04T00:40:59.178998,-32.0,-82.0,15.4,,414273,68668,,1
2025-12-04T00:41:02.051972,-32.0,-70.0,15.4,,414445,68668,,1
2025-12-04T00:41:05.101253,-32.0,-82.0,15.4,,414531,68668,,1
2025-12-04T00:41:08.013681,-32.0,-82.0,15.4,,414531,68668,,1
2025-12-04T00:41:11.556401,-32.0,-80.0,15.4,,414531,68668,,1
2025-12-04T00:41:14.444010,-33.0,-82.0,15.4,,414531,68758,,1
2025-12-04T00:41:17.415475,-32.0,-82.0,15.4,,414617,68800,,1
2025-12-04T00:41:20.390881,-32.0,-82.0,15.4,,414617,68800,,1
2025-12-04T00:41:23.421026,-32.0,-80.0,15.4,,414617,68800,,1
2025-12-04T00:41:26.540330,-32.0,-82.0,15.4,,414617,68800,,1
2025-12-04T00:41:29.521264,-32.0,-80.0,15.4,,414741,68882,,1
2025-12-04T00:41:32.436361,-32.0,-80.0,11.1,,414999,68882,,1
2025-12-04T00:41:35.333268,-32.0,-80.0,15.4,,415085,68924,,1
2025-12-04T00:41:38.875577,-32.0,-80.0,15.4,,415085,68924,,1
2025-12-04T00:41:41.782283,-32.0,-84.0,15.4,,415085,68924,,1
2025-12-04T00:41:44.678723,-32.0,-82.0,15.4,,415085,68924,,1
2025-12-04T00:41:47.631765,-32.0,-80.0,15.4,,415085,68924,,1
2025-12-04T00:41:51.091975,-32.0,-82.0,15.4,,415085,68924,,1
2025-12-04T00:41:53.997742,-32.0,-82.0,15.4,,415085,68924,,1
2025-12-04T00:41:56.974350,-32.0,-80.0,15.4,,415085,68924,,1
2025-12-04T00:41:59.868561,-32.0,-82.0,15.4,,415085,68924,,1
2025-12-04T00:42:03.489272,-32.0,-80.0,15.4,,415085,68924,,1
2025-12-04T00:42:06.589650,-32.0,-82.0,13.9,,415343,68924,,1
2025-12-04T00:42:09.510271,-32.0,-82.0,13.9,,415343,68924,,1
2025-12-04T00:42:12.397833,-32.0,-82.0,13.9,,415343,68924,,1
2025-12-04T00:42:15.792220,-32.0,-82.0,13.9,,415343,68924,,1
2025-12-04T00:42:19.111525,-32.0,-80.0,13.9,,415343,68924,,1
2025-12-04T00:42:22.035489,-33.0,-82.0,13.9,,415343,69014,,1
2025-12-04T00:42:24.954126,-32.0,-82.0,15.4,,415429,69056,,1
2025-12-04T00:42:27.835753,-32.0,-80.0,15.4,,415429,69056,,1
2025-12-04T00:42:31.245351,-32.0,-80.0,15.4,,415429,69056,,1
2025-12-04T00:42:34.227568,-32.0,-84.0,15.4,,415601,69056,,1
2025-12-04T00:42:37.189847,-32.0,-82.0,15.4,,415811,69138,,1
2025-12-04T00:42:40.052284,-32.0,-80.0,15.4,,415811,69138,,1
2025-12-04T00:42:43.556576,-32.0,-82.0,15.4,,415897,69180,,1
2025-12-04T00:42:46.517289,-32.0,-82.0,15.4,,415897,69180,,1
2025-12-04T00:42:49.480649,-32.0,-82.0,15.4,,415897,69180,,1
2025-12-04T00:42:52.445253,-32.0,-82.0,15.4,,415897,69180,,1
2025-12-04T00:42:56.080060,-32.0,-82.0,15.4,,415897,69180,,1
