timestamp,halow_rssi_dbm,halow_noise_dbm,halow_tx_rate_mbps,halow_rx_rate_mbps,halow_tx_bytes,halow_rx_bytes,halow_retries,halow_drops
2025-12-05T15:31:22.124023,-32.0,-82.0,13.9,,2805808,312808,,2
2025-12-05T15:31:25.131088,-32.0,-80.0,13.9,,2805808,312808,,2
2025-12-05T15:31:28.680056,-32.0,-82.0,13.9,,2805808,312808,,2
2025-12-05T15:31:31.707675,-30.0,-82.0,13.9,,2806066,312808,,2
2025-12-05T15:31:34.884412,-30.0,-82.0,13.9,,2806066,312808,,2
2025-12-05T15:31:37.985175,-30.0,-80.0,13.9,,2806066,312808,,2
2025-12-05T15:31:42.125580,-30.0,-82.0,13.9,,2806066,312808,,2
2025-12-05T15:31:45.430148,-30.0,-80.0,13.9,,2806066,312808,,2
2025-12-05T15:31:48.930945,-30.0,-82.0,13.9,,2806066,312808,,2
2025-12-05T15:31:53.173915,-30.0,-82.0,13.9,,2806066,312808,,2
2025-12-05T15:31:56.312562,-30.0,-82.0,13.9,,2806066,312808,,2
2025-12-05T15:31:59.341399,-30.0,-82.0,13.9,,2806066,312808,,2
2025-12-05T15:32:02.480325,-30.0,-82.0,15.4,,2806238,312808,,2
2025-12-05T15:32:06.298164,-31.0,-80.0,15.4,,2806324,312808,,2
2025-12-05T15:32:09.268391,-31.0,-80.0,15.4,,2806324,312808,,2
2025-12-05T15:32:12.257009,-30.0,-82.0,15.4,,2806496,312808,,2
2025-12-05T15:32:15.178422,-30.0,-82.0,15.4,,2806582,312808,,2
2025-12-05T15:32:18.664790,-30.0,-82.0,15.4,,2806582,312808,,2
2025-12-05T15:32:21.629496,-30.0,-80.0,15.4,,2806582,312808,,2
2025-12-05T15:32:24.988643,-30.0,-80.0,15.4,,2806582,312808,,2
2025-12-05T15:32:28.578029,-30.0,-80.0,15.4,,2806582,312808,,2
2025-12-05T15:32:32.309125,-30.0,-80.0,15.4,,2806582,312808,,2
2025-12-05T15:32:35.277172,-31.0,-80.0,15.4,,2806840,312808,,2
2025-12-05T15:32:38.400533,-31.0,-80.0,15.4,,2806840,312808,,2
2025-12-05T15:32:41.488951,-30.0,-82.0,15.4,,2807098,312808,,2
2025-12-05T15:32:45.873178,-30.0,-80.0,15.4,,2807098,312808,,2
2025-12-05T15:32:49.232632,-30.0,-82.0,15.4,,2807098,312808,,2
2025-12-05T15:32:52.237973,-30.0,-82.0,15.4,,2807098,312808,,2
2025-12-05T15:32:55.192949,-30.0,-70.0,15.4,,2807098,312808,,2
2025-12-05T15:32:58.761857,-30.0,-82.0,15.4,,2807098,312808,,2
2025-12-05T15:33:01.736300,-30.0,-82.0,15.4,,2807184,312808,,2
2025-12-05T15:33:04.818660,-41.0,-80.0,13.9,,2807442,312808,,2
2025-12-05T15:33:08.255203,-36.0,-80.0,12.3,,2807614,312808,,2
2025-12-05T15:33:11.845703,-36.0,-80.0,12.3,,2807614,312808,,2
2025-12-05T15:33:14.847747,-36.0,-82.0,12.3,,2807614,312808,,2
2025-12-05T15:33:17.880464,-36.0,-82.0,12.3,,2807614,312808,,2
2025-12-05T15:33:20.773719,-40.0,-82.0,12.3,,2807872,312808,,2
2025-12-05T15:33:24.393874,-35.0,-80.0,12.3,,2807872,312808,,2
2025-12-05T15:33:27.389387,-35.0,-80.0,12.3,,2807872,312808,,2
2025-12-05T15:33:30.530858,-35.0,-82.0,12.3,,2807872,312808,,2
2025-12-05T15:33:33.536195,-35.0,-84.0,12.3,,2807872,312808,,2
2025-12-05T15:33:37.072996,-35.0,-82.0,12.3,,2807872,312808,,2
2025-12-05T15:33:40.054156,-35.0,-82.0,12.3,,2807872,312808,,2
2025-12-05T15:33:42.971455,-33.0,-82.0,12.3,,2808130,312808,,2
2025-12-05T15:33:45.971769,-33.0,-80.0,12.3,,2808130,312808,,2
2025-12-05T15:33:49.232059,-33.0,-84.0,12.3,,2808130,312808,,2
2025-12-05T15:33:52.467580,-33.0,-82.0,12.3,,2808130,312808,,2
2025-12-05T15:33:55.404073,-33.0,-82.0,12.3,,2808130,312808,,2
2025-12-05T15:33:58.349038,-33.0,-82.0,12.3,,2808130,312808,,2
2025-12-05T15:34:01.386640,-33.0,-80.0,12.3,,2808130,312808,,2
2025-12-05T15:34:04.861954,-33.0,-80.0,12.3,,2808130,312808,,2
2025-12-05T15:34:07.913944,-33.0,-80.0,12.3,,2808130,312808,,2
2025-12-05T15:34:10.839223,-29.0,-84.0,12.3,,2808388,312808,,2
2025-12-05T15:34:13.764556,-32.0,-80.0,12.3,,2808388,312808,,2
2025-12-05T15:34:17.253100,-32.0,-80.0,12.3,,2808388,312808,,2
2025-12-05T15:34:20.194865,-32.0,-82.0,12.3,,2808388,312808,,2
2025-12-05T15:34:23.122596,-32.0,-84.0,12.3,,2808474,312808,,2
2025-12-05T15:34:26.110043,-32.0,-78.0,12.3,,2808646,312808,,2
2025-12-05T15:34:29.615729,-32.0,-82.0,12.3,,2808646,312808,,2
2025-12-05T15:34:32.572764,-32.0,-80.0,12.3,,2808646,312808,,2
2025-12-05T15:34:35.559396,-32.0,-82.0,12.3,,2808646,312808,,2
2025-12-05T15:34:38.591746,-32.0,-82.0,12.3,,2808646,312808,,2
2025-12-05T15:34:41.962046,-32.0,-80.0,12.3,,2808646,312808,,2
2025-12-05T15:34:44.928024,-27.0,-80.0,12.3,,2808818,312808,,2
2025-12-05T15:34:48.074168,-26.0,-82.0,12.3,,2808904,312808,,2
2025-12-05T15:34:50.971602,-28.0,-82.0,12.3,,2808904,312822,,2
2025-12-05T15:34:54.153179,-24.0,-82.0,12.3,,2809162,312822,,2
2025-12-05T15:34:57.180863,-24.0,-82.0,12.3,,2809162,312822,,2
2025-12-05T15:35:00.127585,-24.0,-82.0,12.3,,2809162,312822,,2
2025-12-05T15:35:03.072268,-24.0,-82.0,12.3,,2809162,312822,,2
2025-12-05T15:35:05.975914,-24.0,-80.0,12.3,,2809162,312822,,2
2025-12-05T15:35:09.509654,-24.0,-80.0,12.3,,2809162,312822,,2
2025-12-05T15:35:12.598246,-27.0,-82.0,12.3,,2809248,312822,,2
2025-12-05T15:35:15.509476,-25.0,-82.0,12.3,,2809678,312822,,2
2025-12-05T15:35:18.455025,-24.0,-80.0,12.3,,2809678,312822,,2
2025-12-05T15:35:21.927340,-24.0,-80.0,12.3,,2809678,312822,,2
