timestamp,halow_rssi_dbm,halow_noise_dbm,halow_tx_rate_mbps,halow_rx_rate_mbps,halow_tx_bytes,halow_rx_bytes,halow_retries,halow_drops
2025-12-05T14:31:52.416858,-31.0,-82.0,15.4,,2741686,306576,,2
2025-12-05T14:31:55.556974,-31.0,-90.0,15.4,,2741686,306576,,2
2025-12-05T14:31:58.618537,-31.0,-90.0,15.4,,2741686,306576,,2
2025-12-05T14:32:01.797661,-31.0,-82.0,15.4,,2741944,306576,,2
2025-12-05T14:32:05.305198,-31.0,-80.0,13.9,,2742116,306576,,2
2025-12-05T14:32:08.429308,-31.0,-80.0,13.9,,2742202,306576,,2
2025-12-05T14:32:11.361314,-31.0,-84.0,13.9,,2742202,306576,,2
2025-12-05T14:32:14.383357,-31.0,-68.0,13.9,,2742202,306576,,2
2025-12-05T14:32:18.053560,-31.0,-82.0,13.9,,2742202,306666,,2
2025-12-05T14:32:21.000108,-31.0,-82.0,13.9,,2742202,306666,,2
2025-12-05T14:32:23.960223,-31.0,-82.0,13.9,,2742288,306708,,2
2025-12-05T14:32:27.005445,-30.0,-82.0,13.9,,2742546,306708,,2
2025-12-05T14:32:30.590059,-30.0,-80.0,13.9,,2742546,306708,,2
2025-12-05T14:32:33.717822,-31.0,-82.0,13.9,,2742670,306790,,2
2025-12-05T14:32:36.710250,-31.0,-72.0,13.9,,2742670,306790,,2
2025-12-05T14:32:39.926069,-30.0,-80.0,11.1,,2742756,306832,,2
2025-12-05T14:32:43.755451,-30.0,-80.0,11.1,,2742756,306832,,2
2025-12-05T14:32:46.770763,-30.0,-82.0,11.1,,2742756,306832,,2
2025-12-05T14:32:49.889951,-32.0,-82.0,11.1,,2742756,306922,,2
2025-12-05T14:32:52.969424,-32.0,-80.0,11.1,,2742756,306922,,2
2025-12-05T14:32:56.581874,-32.0,-84.0,11.1,,2742756,306922,,2
2025-12-05T14:32:59.680048,-32.0,-80.0,11.1,,2742756,306922,,2
2025-12-05T14:33:02.928446,-32.0,-82.0,12.5,,2742842,306922,,2
2025-12-05T14:33:05.998980,-30.0,-80.0,15.4,,2743224,307004,,2
2025-12-05T14:33:09.643762,-32.0,-80.0,15.4,,2743396,307004,,2
2025-12-05T14:33:12.697306,-31.0,-80.0,11.1,,2743482,307046,,2
2025-12-05T14:33:15.664355,-31.0,-80.0,11.1,,2743482,307046,,2
2025-12-05T14:33:18.718395,-31.0,-82.0,11.1,,2743482,307046,,2
2025-12-05T14:33:22.091454,-31.0,-82.0,11.1,,2743482,307046,,2
2025-12-05T14:33:25.020376,-31.0,-82.0,11.1,,2743482,307046,,2
2025-12-05T14:33:28.139217,-31.0,-82.0,11.1,,2743482,307046,,2
2025-12-05T14:33:31.141070,-31.0,-82.0,15.4,,2743740,307046,,2
2025-12-05T14:33:34.438350,-31.0,-84.0,15.4,,2743740,307046,,2
2025-12-05T14:33:37.380722,-30.0,-82.0,15.4,,2743912,307046,,2
2025-12-05T14:33:40.362474,-30.0,-82.0,15.4,,2743998,307046,,2
2025-12-05T14:33:43.480952,-30.0,-82.0,15.4,,2743998,307046,,2
2025-12-05T14:33:46.682950,-30.0,-80.0,15.4,,2743998,307046,,2
2025-12-05T14:33:50.039859,-30.0,-82.0,15.4,,2743998,307046,,2
2025-12-05T14:33:53.100766,-30.0,-80.0,15.4,,2743998,307046,,2
2025-12-05T14:33:56.131264,-30.0,-80.0,15.4,,2743998,307046,,2
2025-12-05T14:33:59.410687,-31.0,-80.0,15.4,,2744256,307046,,2
2025-12-05T14:34:02.518734,-30.0,-82.0,15.4,,2744256,307046,,2
2025-12-05T14:34:05.517286,-30.0,-80.0,15.4,,2744342,307046,,2
2025-12-05T14:34:08.738830,-31.0,-84.0,11.1,,2744514,307046,,2
2025-12-05T14:34:11.762040,-31.0,-80.0,11.1,,2744514,307046,,2
2025-12-05T14:34:15.091465,-31.0,-82.0,11.1,,2744600,307046,,2
2025-12-05T14:34:18.058000,-30.0,-84.0,12.3,,2744772,307046,,2
2025-12-05T14:34:21.051257,-30.0,-84.0,12.3,,2744772,307046,,2
2025-12-05T14:34:24.058527,-30.0,-78.0,12.3,,2744772,307046,,2
2025-12-05T14:34:27.615879,-30.0,-82.0,12.3,,2744772,307046,,2
2025-12-05T14:34:30.617707,-30.0,-80.0,12.3,,2744772,307046,,2
2025-12-05T14:34:33.660031,-30.0,-82.0,12.3,,2744772,307046,,2
2025-12-05T14:34:36.836402,-30.0,-82.0,12.3,,2744944,307046,,2
2025-12-05T14:34:40.928468,-30.0,-80.0,12.3,,2745030,307046,,2
2025-12-05T14:34:43.999747,-30.0,-82.0,12.3,,2745030,307046,,2
2025-12-05T14:34:47.028378,-30.0,-82.0,12.3,,2745030,307046,,2
2025-12-05T14:34:50.100755,-30.0,-80.0,12.3,,2745030,307046,,2
2025-12-05T14:34:53.641588,-31.0,-82.0,12.3,,2745030,307136,,2
2025-12-05T14:34:56.638655,-31.0,-82.0,12.3,,2745116,307178,,2
2025-12-05T14:34:59.795435,-30.0,-80.0,12.3,,2745116,307178,,2
2025-12-05T14:35:02.786026,-30.0,-82.0,12.3,,2745116,307192,,2
2025-12-05T14:35:06.319975,-30.0,-82.0,12.3,,2745116,307192,,2
2025-12-05T14:35:09.299884,-31.0,-84.0,12.3,,2745462,307356,,2
2025-12-05T14:35:12.275655,-31.0,-82.0,13.9,,2745634,307356,,2
2025-12-05T14:35:15.301960,-30.0,-80.0,13.9,,2745720,307398,,2
