timestamp,uptime_seconds,elapsed_seconds,total_devices,active_clients,connected_devices,successful_publishes,failed_publishes,failed_devices,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,messages_per_second,bandwidth_mbps,avg_send_rate_per_device,avg_messages_per_device
2025-10-21T23:37:11.454962+00:00,30.03,30.030693,200,200,200,600,0,0,25.5702,22.8747,50.9919,54.1144,19.9796,0.025048,0.09989779456637914,3.0
2025-10-21T23:37:41.456615+00:00,60.03,60.032346,200,200,200,1200,0,0,15.7831,9.1376,47.2153,53.506,19.9892,0.025033,0.09994611904722164,6.0
2025-10-21T23:38:11.457618+00:00,90.03,90.033349,200,200,200,1800,0,0,12.0115,6.5577,40.0636,52.6527,19.9926,0.02505,0.09996295928078829,9.0
2025-10-21T23:38:41.458484+00:00,120.03,120.034215,200,200,200,2400,0,0,9.6673,4.5083,37.203,51.9845,19.9943,0.025094,0.09997149562730925,12.0
2025-10-21T23:39:11.460148+00:00,150.04,150.035879,200,200,200,3000,0,0,8.3153,3.6404,35.8407,50.986,19.9952,0.02512,0.09997608638664357,15.0
2025-10-21T23:39:41.463113+00:00,180.04,180.038844,200,200,200,3600,0,0,8.8131,3.8223,37.0187,50.5778,19.9957,0.025138,0.09997842465595923,18.0
2025-10-21T23:40:11.466469+00:00,210.04,210.0422,200,200,200,4200,0,0,7.946,3.3924,35.6836,50.2998,19.996,0.025152,0.09997990879927939,21.0
2025-10-21T23:40:41.467346+00:00,240.04,240.043077,200,200,200,4800,0,0,7.9752,3.4842,34.8906,49.5395,19.9964,0.025167,0.09998205447099813,24.0
2025-10-21T23:41:11.468901+00:00,270.04,270.044632,200,200,200,5400,0,0,8.8531,3.7608,36.536,50.326,19.9967,0.02517,0.09998347236170947,27.0
2025-10-21T23:41:41.470033+00:00,300.05,300.045764,200,200,200,6000,0,0,8.9171,4.0988,35.561,49.8766,19.9969,0.025176,0.09998474766002693,30.0
2025-10-21T23:42:11.474079+00:00,330.05,330.04981,200,200,200,6600,0,0,8.3842,3.8699,34.8283,49.569,19.997,0.02518,0.0999849083385323,33.0
